Gauge[mm],Volume[m3]
18990.0,35408.983
19000.0,35427.99
19010.0,35446.997
19020.0,35466.004
19030.0,35485.011
19040.0,35504.018
19050.0,35523.025
19060.0,35542.032
19070.0,35561.039
19080.0,35580.046
19090.0,35599.053
19100.0,35618.06
19110.0,35637.067
19120.0,35656.073
19130.0,35675.071
19140.0,35694.058
19150.0,35713.037
19160.0,35732.005
19170.0,35750.965
19180.0,35769.914
19190.0,35788.854
19200.0,35807.785
19210.0,35826.706
19220.0,35845.617
19230.0,35864.519
19240.0,35883.411
19250.0,35902.294
19260.0,35921.167
19270.0,35940.03
19280.0,35958.884
19290.0,35977.729
19300.0,35996.563
19310.0,36015.389
19320.0,36034.204
19330.0,36053.011
19340.0,36071.807
19350.0,36090.594
19360.0,36109.372
19370.0,36128.14
19380.0,36146.898
19390.0,36165.647
19400.0,36184.386
19410.0,36203.116
19420.0,36221.836
19430.0,36240.546
19440.0,36259.247
19450.0,36277.939
19460.0,36296.621
19470.0,36315.293
19480.0,36333.956
19490.0,36352.609
19500.0,36371.252
19510.0,36389.886
19520.0,36408.511
19530.0,36427.126
19540.0,36445.731
19550.0,36464.327
19560.0,36482.913
19570.0,36501.49
19580.0,36520.057
19590.0,36538.615
19600.0,36557.163
19610.0,36575.701
19620.0,36594.23
19630.0,36612.749
19640.0,36631.259
19650.0,36649.759
19660.0,36668.25
19670.0,36686.731
19680.0,36705.202
19690.0,36723.664
19700.0,36742.117
19710.0,36760.559
19720.0,36778.993
19730.0,36797.416
19740.0,36815.83
19750.0,36834.235
19760.0,36852.63
19770.0,36871.016
19780.0,36889.391
19790.0,36907.758
19800.0,36926.114
19810.0,36944.461
19820.0,36962.799
19830.0,36981.127
19840.0,36999.446
19850.0,37017.755
19860.0,37036.054
19870.0,37054.344
19880.0,37072.624
19890.0,37090.895
19900.0,37109.156
19910.0,37127.407
19920.0,37145.65
19930.0,37163.882
19940.0,37182.105
19950.0,37200.318
19960.0,37218.522
19970.0,37236.716
19980.0,37254.901
19990.0,37273.076
20000.0,37291.242
20010.0,37309.397
20020.0,37327.544
20030.0,37345.681
20040.0,37363.808
20050.0,37381.925
20060.0,37400.034
20070.0,37418.132
20080.0,37436.221
20090.0,37454.301
20100.0,37472.371
20110.0,37490.431
20120.0,37508.482
20130.0,37526.523
20140.0,37544.555
20150.0,37562.577
20160.0,37580.589
20170.0,37598.592
20180.0,37616.585
20190.0,37634.569
20200.0,37652.544
20210.0,37670.509
20220.0,37688.464
20230.0,37706.409
20240.0,37724.345
20250.0,37742.272
20260.0,37760.189
20270.0,37778.096
20280.0,37795.993
20290.0,37813.882
20300.0,37831.761
20310.0,37849.63
20320.0,37867.489
20330.0,37885.339
20340.0,37903.18
20350.0,37921.01
20360.0,37938.832
20370.0,37956.644
20380.0,37974.446
20390.0,37992.238
20400.0,38010.021
20410.0,38027.795
20420.0,38045.559
20430.0,38063.313
20440.0,38081.058
20450.0,38098.793
20460.0,38116.519
20470.0,38134.235
20480.0,38151.942
20490.0,38169.638
20500.0,38187.326
20510.0,38205.004
20520.0,38222.672
20530.0,38240.331
20540.0,38257.98
20550.0,38275.619
20560.0,38293.249
20570.0,38310.87
20580.0,38328.481
20590.0,38346.082
20600.0,38363.674
20610.0,38381.257
20620.0,38398.829
20630.0,38416.392
20640.0,38433.946
20650.0,38451.49
20660.0,38469.024
20670.0,38486.549
20680.0,38504.065
20690.0,38521.57
20700.0,38539.066
20710.0,38556.553
20720.0,38574.03
20730.0,38591.497
20740.0,38608.955
20750.0,38626.404
20760.0,38643.842
20770.0,38661.272
20780.0,38678.692
20790.0,38696.101
20800.0,38713.502
20810.0,38730.893
20820.0,38748.274
20830.0,38765.646
20840.0,38783.009
20850.0,38800.362
20860.0,38817.704
20870.0,38835.038
20880.0,38852.363
20890.0,38869.677
20900.0,38886.982
20910.0,38904.277
20920.0,38921.563
20930.0,38938.839
20940.0,38956.106
20950.0,38973.363
20960.0,38990.61
20970.0,39007.849
20980.0,39025.077
20990.0,39042.296
21000.0,39059.505
21001.0,39061.225
21002.0,39062.945
21003.0,39064.665
21004.0,39066.385
21005.0,39068.105
21006.0,39069.825
21007.0,39071.545
21008.0,39073.265
21009.0,39074.985
21010.0,39076.705
21011.0,39078.424
21012.0,39080.143
21013.0,39081.862
21014.0,39083.581
21015.0,39085.301
21016.0,39087.02
21017.0,39088.739
21018.0,39090.458
21019.0,39092.177
21020.0,39093.896
21021.0,39095.614
21022.0,39097.332
21023.0,39099.05
21024.0,39100.768
21025.0,39102.486
21026.0,39104.204
21027.0,39105.922
21028.0,39107.64
21029.0,39109.358
21030.0,39111.076
21031.0,39112.793
21032.0,39114.51
21033.0,39116.227
21034.0,39117.944
21035.0,39119.662
21036.0,39121.379
21037.0,39123.096
21038.0,39124.813
21039.0,39126.53
21040.0,39128.247
21041.0,39129.963
21042.0,39131.679
21043.0,39133.396
21044.0,39135.112
21045.0,39136.828
21046.0,39138.544
21047.0,39140.26
21048.0,39141.977
21049.0,39143.693
21050.0,39145.409
21051.0,39147.124
21052.0,39148.839
21053.0,39150.554
21054.0,39152.269
21055.0,39153.985
21056.0,39155.7
21057.0,39157.415
21058.0,39159.13
21059.0,39160.845
21060.0,39162.56
21061.0,39164.274
21062.0,39165.989
21063.0,39167.703
21064.0,39169.417
21065.0,39171.132
21066.0,39172.846
21067.0,39174.56
21068.0,39176.274
21069.0,39177.989
21070.0,39179.703
21071.0,39181.416
21072.0,39183.13
21073.0,39184.843
21074.0,39186.556
21075.0,39188.27
21076.0,39189.983
21077.0,39191.696
21078.0,39193.409
21079.0,39195.123
21080.0,39196.836
21081.0,39198.548
21082.0,39200.261
21083.0,39201.973
21084.0,39203.685
21085.0,39205.398
21086.0,39207.11
21087.0,39208.822
21088.0,39210.534
21089.0,39212.247
21090.0,39213.959
21091.0,39215.67
21092.0,39217.382
21093.0,39219.093
21094.0,39220.805
21095.0,39222.516
21096.0,39224.227
21097.0,39225.939
21098.0,39227.65
21099.0,39229.362
21100.0,39231.073
21101.0,39232.783
21102.0,39234.494
21103.0,39236.204
21104.0,39237.915
21105.0,39239.625
21106.0,39241.335
21107.0,39243.046
21108.0,39244.756
21109.0,39246.467
21110.0,39248.177
21111.0,39249.887
21112.0,39251.596
21113.0,39253.306
21114.0,39255.015
21115.0,39256.725
21116.0,39258.434
21117.0,39260.144
21118.0,39261.853
21119.0,39263.563
21120.0,39265.272
21121.0,39266.98
21122.0,39268.689
21123.0,39270.397
21124.0,39272.106
21125.0,39273.814
21126.0,39275.522
21127.0,39277.231
21128.0,39278.939
21129.0,39280.648
21130.0,39282.356
21131.0,39284.064
21132.0,39285.771
21133.0,39287.479
21134.0,39289.186
21135.0,39290.894
21136.0,39292.602
21137.0,39294.309
21138.0,39296.017
21139.0,39297.724
21140.0,39299.432
21141.0,39301.139
21142.0,39302.845
21143.0,39304.552
21144.0,39306.258
21145.0,39307.965
21146.0,39309.672
21147.0,39311.378
21148.0,39313.085
21149.0,39314.791
21150.0,39316.498
21151.0,39318.204
21152.0,39319.909
21153.0,39321.615
21154.0,39323.32
21155.0,39325.026
21156.0,39326.732
21157.0,39328.437
21158.0,39330.143
21159.0,39331.848
21160.0,39333.554
21161.0,39335.259
21162.0,39336.963
21163.0,39338.668
21164.0,39340.373
21165.0,39342.078
21166.0,39343.782
21167.0,39345.487
21168.0,39347.192
21169.0,39348.896
21170.0,39350.601
21171.0,39352.305
21172.0,39354.008
21173.0,39355.712
21174.0,39357.416
21175.0,39359.12
21176.0,39360.823
21177.0,39362.527
21178.0,39364.231
21179.0,39365.934
21180.0,39367.638
21181.0,39369.341
21182.0,39371.044
21183.0,39372.746
21184.0,39374.449
21185.0,39376.152
21186.0,39377.855
21187.0,39379.558
21188.0,39381.26
21189.0,39382.963
21190.0,39384.666
21191.0,39386.368
21192.0,39388.07
21193.0,39389.771
21194.0,39391.473
21195.0,39393.175
21196.0,39394.877
21197.0,39396.579
21198.0,39398.28
21199.0,39399.982
21200.0,39401.684
21201.0,39403.385
21202.0,39405.086
21203.0,39406.786
21204.0,39408.487
21205.0,39410.188
21206.0,39411.889
21207.0,39413.59
21208.0,39415.29
21209.0,39416.991
21210.0,39418.692
21211.0,39420.392
21212.0,39422.092
21213.0,39423.792
21214.0,39425.492
21215.0,39427.192
21216.0,39428.892
21217.0,39430.592
21218.0,39432.292
21219.0,39433.992
21220.0,39435.692
21221.0,39437.391
21222.0,39439.09
21223.0,39440.788
21224.0,39442.487
21225.0,39444.186
21226.0,39445.885
21227.0,39447.584
21228.0,39449.282
21229.0,39450.981
21230.0,39452.68
21231.0,39454.378
21232.0,39456.076
21233.0,39457.774
21234.0,39459.472
21235.0,39461.171
21236.0,39462.869
21237.0,39464.567
21238.0,39466.265
21239.0,39467.963
21240.0,39469.661
21241.0,39471.358
21242.0,39473.055
21243.0,39474.752
21244.0,39476.449
21245.0,39478.146
21246.0,39479.843
21247.0,39481.54
21248.0,39483.237
21249.0,39484.934
21250.0,39486.631
21251.0,39488.327
21252.0,39490.023
21253.0,39491.719
21254.0,39493.415
21255.0,39495.111
21256.0,39496.807
21257.0,39498.503
21258.0,39500.199
21259.0,39501.895
21260.0,39503.591
21261.0,39505.286
21262.0,39506.981
21263.0,39508.677
21264.0,39510.372
21265.0,39512.067
21266.0,39513.762
21267.0,39515.457
21268.0,39517.153
21269.0,39518.848
21270.0,39520.543
21271.0,39522.237
21272.0,39523.931
21273.0,39525.626
21274.0,39527.32
21275.0,39529.014
21276.0,39530.708
21277.0,39532.402
21278.0,39534.097
21279.0,39535.791
21280.0,39537.485
21281.0,39539.178
21282.0,39540.871
21283.0,39542.565
21284.0,39544.258
21285.0,39545.951
21286.0,39547.644
21287.0,39549.337
21288.0,39551.031
21289.0,39552.724
21290.0,39554.417
21291.0,39556.109
21292.0,39557.801
21293.0,39559.494
21294.0,39561.186
21295.0,39562.878
21296.0,39564.57
21297.0,39566.262
21298.0,39567.955
21299.0,39569.647
21300.0,39571.339
21301.0,39573.03
21302.0,39574.722
21303.0,39576.413
21304.0,39578.104
21305.0,39579.796
21306.0,39581.487
21307.0,39583.178
21308.0,39584.869
21309.0,39586.561
21310.0,39588.252
21311.0,39589.942
21312.0,39591.633
21313.0,39593.323
21314.0,39595.013
21315.0,39596.704
21316.0,39598.394
21317.0,39600.084
21318.0,39601.774
21319.0,39603.465
21320.0,39605.155
21321.0,39606.844
21322.0,39608.534
21323.0,39610.223
21324.0,39611.912
21325.0,39613.602
21326.0,39615.291
21327.0,39616.98
21328.0,39618.669
21329.0,39620.359
21330.0,39622.048
21331.0,39623.737
21332.0,39625.425
21333.0,39627.114
21334.0,39628.802
21335.0,39630.491
21336.0,39632.179
21337.0,39633.868
21338.0,39635.556
21339.0,39637.245
21340.0,39638.933
21341.0,39640.621
21342.0,39642.308
21343.0,39643.996
21344.0,39645.683
21345.0,39647.371
21346.0,39649.058
21347.0,39650.746
21348.0,39652.433
21349.0,39654.121
21350.0,39655.808
21351.0,39657.494
21352.0,39659.181
21353.0,39660.867
21354.0,39662.554
21355.0,39664.24
21356.0,39665.926
21357.0,39667.613
21358.0,39669.299
21359.0,39670.986
21360.0,39672.672
21361.0,39674.358
21362.0,39676.043
21363.0,39677.729
21364.0,39679.414
21365.0,39681.1
21366.0,39682.786
21367.0,39684.471
21368.0,39686.157
21369.0,39687.842
21370.0,39689.528
21371.0,39691.213
21372.0,39692.897
21373.0,39694.582
21374.0,39696.266
21375.0,39697.951
21376.0,39699.636
21377.0,39701.32
21378.0,39703.005
21379.0,39704.689
21380.0,39706.374
21381.0,39708.058
21382.0,39709.741
21383.0,39711.425
21384.0,39713.109
21385.0,39714.793
21386.0,39716.476
21387.0,39718.16
21388.0,39719.844
21389.0,39721.527
21390.0,39723.211
21391.0,39724.894
21392.0,39726.576
21393.0,39728.259
21394.0,39729.941
21395.0,39731.624
21396.0,39733.307
21397.0,39734.989
21398.0,39736.672
21399.0,39738.354
21400.0,39740.037
21401.0,39741.719
21402.0,39743.401
21403.0,39745.082
21404.0,39746.764
21405.0,39748.446
21406.0,39750.128
21407.0,39751.81
21408.0,39753.491
21409.0,39755.173
21410.0,39756.855
21411.0,39758.536
21412.0,39760.217
21413.0,39761.897
21414.0,39763.578
21415.0,39765.259
21416.0,39766.94
21417.0,39768.621
21418.0,39770.301
21419.0,39771.982
21420.0,39773.663
21421.0,39775.343
21422.0,39777.022
21423.0,39778.702
21424.0,39780.382
21425.0,39782.062
21426.0,39783.741
21427.0,39785.421
21428.0,39787.101
21429.0,39788.78
21430.0,39790.46
21431.0,39792.139
21432.0,39793.818
21433.0,39795.497
21434.0,39797.176
21435.0,39798.855
21436.0,39800.533
21437.0,39802.212
21438.0,39803.891
21439.0,39805.57
21440.0,39807.249
21441.0,39808.927
21442.0,39810.605
21443.0,39812.283
21444.0,39813.961
21445.0,39815.639
21446.0,39817.317
21447.0,39818.995
21448.0,39820.673
21449.0,39822.351
21450.0,39824.029
21451.0,39825.706
21452.0,39827.383
21453.0,39829.06
21454.0,39830.737
21455.0,39832.414
21456.0,39834.09
21457.0,39835.767
21458.0,39837.444
21459.0,39839.121
21460.0,39840.798
21461.0,39842.474
21462.0,39844.15
21463.0,39845.826
21464.0,39847.502
21465.0,39849.178
21466.0,39850.854
21467.0,39852.53
21468.0,39854.206
21469.0,39855.882
21470.0,39857.558
21471.0,39859.233
21472.0,39860.908
21473.0,39862.583
21474.0,39864.258
21475.0,39865.933
21476.0,39867.608
21477.0,39869.283
21478.0,39870.958
21479.0,39872.633
21480.0,39874.308
21481.0,39875.982
21482.0,39877.656
21483.0,39879.33
21484.0,39881.004
21485.0,39882.679
21486.0,39884.353
21487.0,39886.027
21488.0,39887.701
21489.0,39889.375
21490.0,39891.049
21491.0,39892.722
21492.0,39894.395
21493.0,39896.068
21494.0,39897.741
21495.0,39899.415
21496.0,39901.088
21497.0,39902.761
21498.0,39904.434
21499.0,39906.107
21500.0,39907.78
21501.0,39909.452
21502.0,39911.124
21503.0,39912.797
21504.0,39914.469
21505.0,39916.141
21506.0,39917.813
21507.0,39919.485
21508.0,39921.158
21509.0,39922.83
21510.0,39924.502
21511.0,39926.173
21512.0,39927.844
21513.0,39929.516
21514.0,39931.187
21515.0,39932.858
21516.0,39934.529
21517.0,39936.2
21518.0,39937.872
21519.0,39939.543
21520.0,39941.214
21521.0,39942.884
21522.0,39944.554
21523.0,39946.225
21524.0,39947.895
21525.0,39949.565
21526.0,39951.235
21527.0,39952.905
21528.0,39954.576
21529.0,39956.246
21530.0,39957.916
21531.0,39959.585
21532.0,39961.255
21533.0,39962.924
21534.0,39964.593
21535.0,39966.263
21536.0,39967.932
21537.0,39969.601
21538.0,39971.27
21539.0,39972.94
21540.0,39974.609
21541.0,39976.277
21542.0,39977.946
21543.0,39979.614
21544.0,39981.283
21545.0,39982.951
21546.0,39984.619
21547.0,39986.288
21548.0,39987.956
21549.0,39989.625
21550.0,39991.293
21551.0,39992.96
21552.0,39994.628
21553.0,39996.295
21554.0,39997.963
21555.0,39999.63
21556.0,40001.297
21557.0,40002.965
21558.0,40004.632
21559.0,40006.3
21560.0,40007.967
21561.0,40009.633
21562.0,40011.3
21563.0,40012.966
21564.0,40014.633
21565.0,40016.299
21566.0,40017.965
21567.0,40019.632
21568.0,40021.298
21569.0,40022.965
21570.0,40024.631
21571.0,40026.297
21572.0,40027.962
21573.0,40029.628
21574.0,40031.293
21575.0,40032.959
21576.0,40034.624
21577.0,40036.29
21578.0,40037.955
21579.0,40039.621
21580.0,40041.286
21581.0,40042.951
21582.0,40044.615
21583.0,40046.28
21584.0,40047.944
21585.0,40049.609
21586.0,40051.273
21587.0,40052.938
21588.0,40054.602
21589.0,40056.267
21590.0,40057.931
21591.0,40059.595
21592.0,40061.258
21593.0,40062.922
21594.0,40064.585
21595.0,40066.249
21596.0,40067.912
21597.0,40069.576
21598.0,40071.239
21599.0,40072.903
21600.0,40074.566
21601.0,40076.229
21602.0,40077.891
21603.0,40079.554
21604.0,40081.217
21605.0,40082.88
21606.0,40084.542
21607.0,40086.205
21608.0,40087.868
21609.0,40089.53
21610.0,40091.193
21611.0,40092.855
21612.0,40094.516
21613.0,40096.178
21614.0,40097.839
21615.0,40099.501
21616.0,40101.163
21617.0,40102.824
21618.0,40104.486
21619.0,40106.147
21620.0,40107.809
21621.0,40109.47
21622.0,40111.13
21623.0,40112.791
21624.0,40114.451
21625.0,40116.112
21626.0,40117.773
21627.0,40119.433
21628.0,40121.094
21629.0,40122.754
21630.0,40124.415
21631.0,40126.075
21632.0,40127.735
21633.0,40129.394
21634.0,40131.054
21635.0,40132.714
21636.0,40134.374
21637.0,40136.034
21638.0,40137.693
21639.0,40139.353
21640.0,40141.013
21641.0,40142.672
21642.0,40144.331
21643.0,40145.989
21644.0,40147.648
21645.0,40149.307
21646.0,40150.966
21647.0,40152.625
21648.0,40154.283
21649.0,40155.942
21650.0,40157.601
21651.0,40159.259
21652.0,40160.917
21653.0,40162.575
21654.0,40164.233
21655.0,40165.891
21656.0,40167.548
21657.0,40169.206
21658.0,40170.864
21659.0,40172.522
21660.0,40174.18
21661.0,40175.837
21662.0,40177.494
21663.0,40179.15
21664.0,40180.807
21665.0,40182.464
21666.0,40184.121
21667.0,40185.778
21668.0,40187.434
21669.0,40189.091
21670.0,40190.748
21671.0,40192.404
21672.0,40194.06
21673.0,40195.716
21674.0,40197.372
21675.0,40199.028
21676.0,40200.683
21677.0,40202.339
21678.0,40203.995
21679.0,40205.651
21680.0,40207.307
21681.0,40208.962
21682.0,40210.617
21683.0,40212.272
21684.0,40213.927
21685.0,40215.582
21686.0,40217.237
21687.0,40218.892
21688.0,40220.547
21689.0,40222.202
21690.0,40223.857
21691.0,40225.511
21692.0,40227.165
21693.0,40228.819
21694.0,40230.473
21695.0,40232.127
21696.0,40233.78
21697.0,40235.434
21698.0,40237.088
21699.0,40238.742
21700.0,40240.396
21701.0,40242.049
21702.0,40243.702
21703.0,40245.355
21704.0,40247.008
21705.0,40248.662
21706.0,40250.315
21707.0,40251.968
21708.0,40253.621
21709.0,40255.274
21710.0,40256.927
21711.0,40258.579
21712.0,40260.231
21713.0,40261.883
21714.0,40263.535
21715.0,40265.188
21716.0,40266.84
21717.0,40268.492
21718.0,40270.144
21719.0,40271.796
21720.0,40273.448
21721.0,40275.099
21722.0,40276.75
21723.0,40278.402
21724.0,40280.053
21725.0,40281.704
21726.0,40283.355
21727.0,40285.006
21728.0,40286.658
21729.0,40288.309
21730.0,40289.96
21731.0,40291.61
21732.0,40293.26
21733.0,40294.91
21734.0,40296.56
21735.0,40298.211
21736.0,40299.861
21737.0,40301.511
21738.0,40303.161
21739.0,40304.811
21740.0,40306.461
21741.0,40308.11
21742.0,40309.759
21743.0,40311.409
21744.0,40313.058
21745.0,40314.707
21746.0,40316.356
21747.0,40318.005
21748.0,40319.655
21749.0,40321.304
21750.0,40322.953
21751.0,40324.601
21752.0,40326.25
21753.0,40327.898
21754.0,40329.546
21755.0,40331.195
21756.0,40332.843
21757.0,40334.491
21758.0,40336.139
21759.0,40337.788
21760.0,40339.436
21761.0,40341.083
21762.0,40342.731
21763.0,40344.378
21764.0,40346.025
21765.0,40347.673
21766.0,40349.32
21767.0,40350.967
21768.0,40352.614
21769.0,40354.262
21770.0,40355.909
21771.0,40357.555
21772.0,40359.202
21773.0,40360.848
21774.0,40362.494
21775.0,40364.141
21776.0,40365.787
21777.0,40367.433
21778.0,40369.079
21779.0,40370.726
21780.0,40372.372
21781.0,40374.018
21782.0,40375.663
21783.0,40377.309
21784.0,40378.954
21785.0,40380.6
21786.0,40382.245
21787.0,40383.891
21788.0,40385.536
21789.0,40387.182
21790.0,40388.827
21791.0,40390.471
21792.0,40392.116
21793.0,40393.76
21794.0,40395.404
21795.0,40397.049
21796.0,40398.693
21797.0,40400.337
21798.0,40401.981
21799.0,40403.626
21800.0,40405.27
21801.0,40406.914
21802.0,40408.557
21803.0,40410.201
21804.0,40411.844
21805.0,40413.488
21806.0,40415.131
21807.0,40416.775
21808.0,40418.418
21809.0,40420.062
21810.0,40421.705
21811.0,40423.348
21812.0,40424.99
21813.0,40426.633
21814.0,40428.275
21815.0,40429.918
21816.0,40431.561
21817.0,40433.203
21818.0,40434.846
21819.0,40436.488
21820.0,40438.131
21821.0,40439.773
21822.0,40441.414
21823.0,40443.056
21824.0,40444.697
21825.0,40446.339
21826.0,40447.981
21827.0,40449.622
21828.0,40451.264
21829.0,40452.905
21830.0,40454.547
21831.0,40456.188
21832.0,40457.828
21833.0,40459.469
21834.0,40461.109
21835.0,40462.75
21836.0,40464.39
21837.0,40466.031
21838.0,40467.671
21839.0,40469.312
21840.0,40470.952
21841.0,40472.592
21842.0,40474.231
21843.0,40475.871
21844.0,40477.511
21845.0,40479.151
21846.0,40480.79
21847.0,40482.43
21848.0,40484.07
21849.0,40485.709
21850.0,40487.349
21851.0,40488.988
21852.0,40490.627
21853.0,40492.265
21854.0,40493.904
21855.0,40495.543
21856.0,40497.182
21857.0,40498.821
21858.0,40500.459
21859.0,40502.098
21860.0,40503.737
21861.0,40505.375
21862.0,40507.012
21863.0,40508.65
21864.0,40510.287
21865.0,40511.925
21866.0,40513.563
21867.0,40515.2
21868.0,40516.838
21869.0,40518.475
21870.0,40520.113
21871.0,40521.75
21872.0,40523.387
21873.0,40525.023
21874.0,40526.66
21875.0,40528.297
21876.0,40529.934
21877.0,40531.571
21878.0,40533.207
21879.0,40534.844
21880.0,40536.481
21881.0,40538.117
21882.0,40539.753
21883.0,40541.389
21884.0,40543.025
21885.0,40544.661
21886.0,40546.296
21887.0,40547.932
21888.0,40549.568
21889.0,40551.204
21890.0,40552.84
21891.0,40554.475
21892.0,40556.11
21893.0,40557.744
21894.0,40559.379
21895.0,40561.014
21896.0,40562.649
21897.0,40564.284
21898.0,40565.918
21899.0,40567.553
21900.0,40569.188
21901.0,40570.822
21902.0,40572.456
21903.0,40574.09
21904.0,40575.724
21905.0,40577.358
21906.0,40578.992
21907.0,40580.626
21908.0,40582.26
21909.0,40583.894
21910.0,40585.528
21911.0,40587.161
21912.0,40588.794
21913.0,40590.427
21914.0,40592.06
21915.0,40593.693
21916.0,40595.326
21917.0,40596.959
21918.0,40598.592
21919.0,40600.225
21920.0,40601.858
21921.0,40603.49
21922.0,40605.122
21923.0,40606.754
21924.0,40608.386
21925.0,40610.018
21926.0,40611.65
21927.0,40613.282
21928.0,40614.914
21929.0,40616.546
21930.0,40618.178
21931.0,40619.809
21932.0,40621.44
21933.0,40623.071
21934.0,40624.702
21935.0,40626.333
21936.0,40627.964
21937.0,40629.595
21938.0,40631.226
21939.0,40632.857
21940.0,40634.488
21941.0,40636.118
21942.0,40637.748
21943.0,40639.378
21944.0,40641.008
21945.0,40642.639
21946.0,40644.269
21947.0,40645.899
21948.0,40647.529
21949.0,40649.159
21950.0,40650.789
21951.0,40652.418
21952.0,40654.047
21953.0,40655.677
21954.0,40657.306
21955.0,40658.935
21956.0,40660.564
21957.0,40662.193
21958.0,40663.823
21959.0,40665.452
21960.0,40667.081
21961.0,40668.709
21962.0,40670.337
21963.0,40671.965
21964.0,40673.593
21965.0,40675.222
21966.0,40676.85
21967.0,40678.478
21968.0,40680.106
21969.0,40681.734
21970.0,40683.362
21971.0,40684.989
21972.0,40686.616
21973.0,40688.244
21974.0,40689.871
21975.0,40691.498
21976.0,40693.125
21977.0,40694.752
21978.0,40696.38
21979.0,40698.007
21980.0,40699.634
21981.0,40701.26
21982.0,40702.887
21983.0,40704.513
21984.0,40706.139
21985.0,40707.766
21986.0,40709.392
21987.0,40711.018
21988.0,40712.644
21989.0,40714.271
21990.0,40715.897
21991.0,40717.522
21992.0,40719.148
21993.0,40720.773
21994.0,40722.399
21995.0,40724.024
21996.0,40725.649
21997.0,40727.275
21998.0,40728.9
21999.0,40730.526
22000.0,40732.151
22001.0,40733.775
22002.0,40735.4
22003.0,40737.024
22004.0,40738.648
22005.0,40740.273
22006.0,40741.897
22007.0,40743.521
22008.0,40745.145
22009.0,40746.77
22010.0,40748.394
22011.0,40750.017
22012.0,40751.641
22013.0,40753.264
22014.0,40754.888
22015.0,40756.511
22016.0,40758.134
22017.0,40759.758
22018.0,40761.381
22019.0,40763.005
22020.0,40764.628
22021.0,40766.251
22022.0,40767.873
22023.0,40769.496
22024.0,40771.118
22025.0,40772.741
22026.0,40774.363
22027.0,40775.986
22028.0,40777.608
22029.0,40779.231
22030.0,40780.853
22031.0,40782.474
22032.0,40784.096
22033.0,40785.717
22034.0,40787.339
22035.0,40788.96
22036.0,40790.581
22037.0,40792.203
22038.0,40793.824
22039.0,40795.446
22040.0,40797.067
22041.0,40798.688
22042.0,40800.308
22043.0,40801.929
22044.0,40803.549
22045.0,40805.17
22046.0,40806.79
22047.0,40808.411
22048.0,40810.031
22049.0,40811.652
22050.0,40813.272
22051.0,40814.892
22052.0,40816.511
22053.0,40818.131
22054.0,40819.751
22055.0,40821.371
22056.0,40822.99
22057.0,40824.61
22058.0,40826.23
22059.0,40827.849
22060.0,40829.469
22061.0,40831.088
22062.0,40832.706
22063.0,40834.325
22064.0,40835.943
22065.0,40837.562
22066.0,40839.18
22067.0,40840.799
22068.0,40842.417
22069.0,40844.036
22070.0,40845.654
22071.0,40847.272
22072.0,40848.889
22073.0,40850.507
22074.0,40852.125
22075.0,40853.743
22076.0,40855.36
22077.0,40856.978
22078.0,40858.596
22079.0,40860.213
22080.0,40861.831
22081.0,40863.448
22082.0,40865.064
22083.0,40866.681
22084.0,40868.298
22085.0,40869.915
22086.0,40871.531
22087.0,40873.148
22088.0,40874.765
22089.0,40876.381
22090.0,40877.998
22091.0,40879.614
22092.0,40881.23
22093.0,40882.845
22094.0,40884.461
22095.0,40886.077
22096.0,40887.693
22097.0,40889.309
22098.0,40890.924
22099.0,40892.54
22100.0,40894.156
22101.0,40895.771
22102.0,40897.385
22103.0,40899.0
22104.0,40900.615
22105.0,40902.23
22106.0,40903.844
22107.0,40905.459
22108.0,40907.074
22109.0,40908.688
22110.0,40910.303
22111.0,40911.917
22112.0,40913.531
22113.0,40915.145
22114.0,40916.759
22115.0,40918.373
22116.0,40919.986
22117.0,40921.6
22118.0,40923.214
22119.0,40924.828
22120.0,40926.442
22121.0,40928.055
22122.0,40929.668
22123.0,40931.281
22124.0,40932.894
22125.0,40934.507
22126.0,40936.119
22127.0,40937.732
22128.0,40939.345
22129.0,40940.958
22130.0,40942.571
22131.0,40944.183
22132.0,40945.795
22133.0,40947.407
22134.0,40949.019
22135.0,40950.631
22136.0,40952.242
22137.0,40953.854
22138.0,40955.466
22139.0,40957.078
22140.0,40958.69
22141.0,40960.301
22142.0,40961.912
22143.0,40963.523
22144.0,40965.134
22145.0,40966.745
22146.0,40968.356
22147.0,40969.967
22148.0,40971.578
22149.0,40973.189
22150.0,40974.8
22151.0,40976.41
22152.0,40978.02
22153.0,40979.63
22154.0,40981.24
22155.0,40982.85
22156.0,40984.46
22157.0,40986.07
22158.0,40987.68
22159.0,40989.29
22160.0,40990.9
22161.0,40992.509
22162.0,40994.118
22163.0,40995.727
22164.0,40997.336
22165.0,40998.945
22166.0,41000.554
22167.0,41002.163
22168.0,41003.772
22169.0,41005.381
22170.0,41006.99
22171.0,41008.598
22172.0,41010.206
22173.0,41011.814
22174.0,41013.422
22175.0,41015.031
22176.0,41016.639
22177.0,41018.247
22178.0,41019.855
22179.0,41021.463
22180.0,41023.071
22181.0,41024.678
22182.0,41026.285
22183.0,41027.893
22184.0,41029.5
22185.0,41031.107
22186.0,41032.714
22187.0,41034.321
22188.0,41035.929
22189.0,41037.536
22190.0,41039.143
22191.0,41040.749
22192.0,41042.356
22193.0,41043.962
22194.0,41045.568
22195.0,41047.175
22196.0,41048.781
