Gauge[mm],Volume[m3]
20430.0,19767.886
20440.0,19776.961
20450.0,19786.03
20460.0,19795.092
20470.0,19804.148
20480.0,19813.197
20490.0,19822.239
20500.0,19831.275
20510.0,19840.305
20520.0,19849.328
20530.0,19858.344
20540.0,19867.354
20550.0,19876.358
20560.0,19885.355
20570.0,19894.345
20580.0,19903.33
20590.0,19912.307
20600.0,19921.278
20610.0,19930.242
20620.0,19939.201
20630.0,19948.152
20640.0,19957.097
20650.0,19966.035
20660.0,19974.968
20670.0,19983.893
20680.0,19992.812
20690.0,20001.724
20700.0,20010.63
20710.0,20019.53
20720.0,20028.423
20730.0,20037.309
20740.0,20046.189
20750.0,20055.063
20760.0,20063.929
20770.0,20072.79
20780.0,20081.644
20790.0,20090.491
20800.0,20099.332
20810.0,20108.167
20820.0,20116.995
20830.0,20125.816
20840.0,20134.631
20850.0,20143.439
20860.0,20152.241
20870.0,20161.036
20880.0,20169.825
20890.0,20178.607
20900.0,20187.383
20910.0,20196.152
20920.0,20204.915
20930.0,20213.672
20940.0,20222.422
20950.0,20231.165
20960.0,20239.902
20970.0,20248.632
20980.0,20257.356
20990.0,20266.073
21000.0,20274.784
21001.0,20275.654
21002.0,20276.525
21003.0,20277.395
21004.0,20278.266
21005.0,20279.136
21006.0,20280.006
21007.0,20280.877
21008.0,20281.747
21009.0,20282.618
21010.0,20283.488
21011.0,20284.358
21012.0,20285.228
21013.0,20286.097
21014.0,20286.967
21015.0,20287.837
21016.0,20288.707
21017.0,20289.577
21018.0,20290.446
21019.0,20291.316
21020.0,20292.186
21021.0,20293.055
21022.0,20293.924
21023.0,20294.793
21024.0,20295.662
21025.0,20296.532
21026.0,20297.401
21027.0,20298.27
21028.0,20299.139
21029.0,20300.008
21030.0,20300.877
21031.0,20301.746
21032.0,20302.614
21033.0,20303.483
21034.0,20304.351
21035.0,20305.22
21036.0,20306.088
21037.0,20306.957
21038.0,20307.825
21039.0,20308.694
21040.0,20309.562
21041.0,20310.43
21042.0,20311.298
21043.0,20312.165
21044.0,20313.033
21045.0,20313.901
21046.0,20314.769
21047.0,20315.637
21048.0,20316.504
21049.0,20317.372
21050.0,20318.24
21051.0,20319.107
21052.0,20319.974
21053.0,20320.842
21054.0,20321.709
21055.0,20322.576
21056.0,20323.443
21057.0,20324.31
21058.0,20325.178
21059.0,20326.045
21060.0,20326.912
21061.0,20327.779
21062.0,20328.645
21063.0,20329.512
21064.0,20330.378
21065.0,20331.245
21066.0,20332.111
21067.0,20332.978
21068.0,20333.844
21069.0,20334.711
21070.0,20335.577
21071.0,20336.443
21072.0,20337.309
21073.0,20338.175
21074.0,20339.041
21075.0,20339.907
21076.0,20340.772
21077.0,20341.638
21078.0,20342.504
21079.0,20343.37
21080.0,20344.236
21081.0,20345.101
21082.0,20345.966
21083.0,20346.832
21084.0,20347.697
21085.0,20348.562
21086.0,20349.427
21087.0,20350.292
21088.0,20351.158
21089.0,20352.023
21090.0,20352.888
21091.0,20353.753
21092.0,20354.617
21093.0,20355.482
21094.0,20356.346
21095.0,20357.211
21096.0,20358.076
21097.0,20358.94
21098.0,20359.805
21099.0,20360.669
21100.0,20361.534
21101.0,20362.398
21102.0,20363.262
21103.0,20364.126
21104.0,20364.99
21105.0,20365.854
21106.0,20366.717
21107.0,20367.581
21108.0,20368.445
21109.0,20369.309
21110.0,20370.173
21111.0,20371.036
21112.0,20371.9
21113.0,20372.763
21114.0,20373.626
21115.0,20374.49
21116.0,20375.353
21117.0,20376.216
21118.0,20377.079
21119.0,20377.943
21120.0,20378.806
21121.0,20379.669
21122.0,20380.531
21123.0,20381.394
21124.0,20382.256
21125.0,20383.119
21126.0,20383.982
21127.0,20384.844
21128.0,20385.707
21129.0,20386.569
21130.0,20387.432
21131.0,20388.294
21132.0,20389.156
21133.0,20390.018
21134.0,20390.88
21135.0,20391.742
21136.0,20392.603
21137.0,20393.465
21138.0,20394.327
21139.0,20395.189
21140.0,20396.051
21141.0,20396.912
21142.0,20397.774
21143.0,20398.635
21144.0,20399.497
21145.0,20400.358
21146.0,20401.219
21147.0,20402.081
21148.0,20402.942
21149.0,20403.804
21150.0,20404.665
21151.0,20405.526
21152.0,20406.386
21153.0,20407.247
21154.0,20408.108
21155.0,20408.969
21156.0,20409.829
21157.0,20410.69
21158.0,20411.551
21159.0,20412.411
21160.0,20413.272
21161.0,20414.132
21162.0,20414.992
21163.0,20415.852
21164.0,20416.712
21165.0,20417.572
21166.0,20418.432
21167.0,20419.292
21168.0,20420.152
21169.0,20421.012
21170.0,20421.872
21171.0,20422.731
21172.0,20423.591
21173.0,20424.45
21174.0,20425.309
21175.0,20426.169
21176.0,20427.028
21177.0,20427.887
21178.0,20428.746
21179.0,20429.606
21180.0,20430.465
21181.0,20431.324
21182.0,20432.182
21183.0,20433.041
21184.0,20433.9
21185.0,20434.759
21186.0,20435.617
21187.0,20436.476
21188.0,20437.335
21189.0,20438.193
21190.0,20439.052
21191.0,20439.91
21192.0,20440.768
21193.0,20441.626
21194.0,20442.484
21195.0,20443.343
21196.0,20444.201
21197.0,20445.059
21198.0,20445.917
21199.0,20446.775
21200.0,20447.633
21201.0,20448.49
21202.0,20449.348
21203.0,20450.205
21204.0,20451.063
21205.0,20451.92
21206.0,20452.777
21207.0,20453.635
21208.0,20454.492
21209.0,20455.35
21210.0,20456.207
21211.0,20457.064
21212.0,20457.921
21213.0,20458.777
21214.0,20459.634
21215.0,20460.491
21216.0,20461.348
21217.0,20462.205
21218.0,20463.061
21219.0,20463.918
21220.0,20464.775
21221.0,20465.631
21222.0,20466.487
21223.0,20467.343
21224.0,20468.199
21225.0,20469.056
21226.0,20469.912
21227.0,20470.768
21228.0,20471.624
21229.0,20472.48
21230.0,20473.336
21231.0,20474.192
21232.0,20475.047
21233.0,20475.903
21234.0,20476.758
21235.0,20477.614
21236.0,20478.469
21237.0,20479.325
21238.0,20480.18
21239.0,20481.036
21240.0,20481.891
21241.0,20482.746
21242.0,20483.601
21243.0,20484.455
21244.0,20485.31
21245.0,20486.165
21246.0,20487.02
21247.0,20487.875
21248.0,20488.729
21249.0,20489.584
21250.0,20490.439
21251.0,20491.293
21252.0,20492.147
21253.0,20493.001
21254.0,20493.855
21255.0,20494.71
21256.0,20495.564
21257.0,20496.418
21258.0,20497.272
21259.0,20498.126
21260.0,20498.98
21261.0,20499.834
21262.0,20500.687
21263.0,20501.541
21264.0,20502.394
21265.0,20503.248
21266.0,20504.102
21267.0,20504.955
21268.0,20505.809
21269.0,20506.662
21270.0,20507.516
21271.0,20508.369
21272.0,20509.222
21273.0,20510.074
21274.0,20510.927
21275.0,20511.78
21276.0,20512.633
21277.0,20513.486
21278.0,20514.338
21279.0,20515.191
21280.0,20516.044
21281.0,20516.896
21282.0,20517.748
21283.0,20518.601
21284.0,20519.453
21285.0,20520.305
21286.0,20521.157
21287.0,20522.009
21288.0,20522.862
21289.0,20523.714
21290.0,20524.566
21291.0,20525.418
21292.0,20526.269
21293.0,20527.121
21294.0,20527.972
21295.0,20528.824
21296.0,20529.676
21297.0,20530.527
21298.0,20531.379
21299.0,20532.23
21300.0,20533.082
21301.0,20533.933
21302.0,20534.784
21303.0,20535.635
21304.0,20536.486
21305.0,20537.337
21306.0,20538.187
21307.0,20539.038
21308.0,20539.889
21309.0,20540.74
21310.0,20541.591
21311.0,20542.441
21312.0,20543.292
21313.0,20544.142
21314.0,20544.992
21315.0,20545.843
21316.0,20546.693
21317.0,20547.543
21318.0,20548.393
21319.0,20549.244
21320.0,20550.094
21321.0,20550.944
21322.0,20551.793
21323.0,20552.643
21324.0,20553.492
21325.0,20554.342
21326.0,20555.191
21327.0,20556.041
21328.0,20556.89
21329.0,20557.74
21330.0,20558.589
21331.0,20559.438
21332.0,20560.287
21333.0,20561.136
21334.0,20561.985
21335.0,20562.834
21336.0,20563.683
21337.0,20564.532
21338.0,20565.381
21339.0,20566.23
21340.0,20567.079
21341.0,20567.927
21342.0,20568.776
21343.0,20569.624
21344.0,20570.472
21345.0,20571.321
21346.0,20572.169
21347.0,20573.017
21348.0,20573.865
21349.0,20574.714
21350.0,20575.562
21351.0,20576.41
21352.0,20577.257
21353.0,20578.105
21354.0,20578.953
21355.0,20579.801
21356.0,20580.648
21357.0,20581.496
21358.0,20582.344
21359.0,20583.191
21360.0,20584.039
21361.0,20584.886
21362.0,20585.733
21363.0,20586.58
21364.0,20587.427
21365.0,20588.274
21366.0,20589.121
21367.0,20589.968
21368.0,20590.815
21369.0,20591.662
21370.0,20592.509
21371.0,20593.355
21372.0,20594.202
21373.0,20595.048
21374.0,20595.895
21375.0,20596.741
21376.0,20597.587
21377.0,20598.434
21378.0,20599.28
21379.0,20600.127
21380.0,20600.973
21381.0,20601.819
21382.0,20602.664
21383.0,20603.51
21384.0,20604.356
21385.0,20605.202
21386.0,20606.047
21387.0,20606.893
21388.0,20607.739
21389.0,20608.584
21390.0,20609.43
21391.0,20610.275
21392.0,20611.12
21393.0,20611.965
21394.0,20612.81
21395.0,20613.655
21396.0,20614.5
21397.0,20615.345
21398.0,20616.19
21399.0,20617.035
21400.0,20617.88
21401.0,20618.724
21402.0,20619.569
21403.0,20620.413
21404.0,20621.258
21405.0,20622.102
21406.0,20622.946
21407.0,20623.791
21408.0,20624.635
21409.0,20625.48
21410.0,20626.324
21411.0,20627.168
21412.0,20628.012
21413.0,20628.855
21414.0,20629.699
21415.0,20630.543
21416.0,20631.387
21417.0,20632.231
21418.0,20633.074
21419.0,20633.918
21420.0,20634.762
21421.0,20635.605
21422.0,20636.448
21423.0,20637.291
21424.0,20638.134
21425.0,20638.978
21426.0,20639.821
21427.0,20640.664
21428.0,20641.507
21429.0,20642.35
21430.0,20643.193
21431.0,20644.035
21432.0,20644.878
21433.0,20645.72
21434.0,20646.563
21435.0,20647.405
21436.0,20648.247
21437.0,20649.09
21438.0,20649.932
21439.0,20650.775
21440.0,20651.617
21441.0,20652.459
21442.0,20653.301
21443.0,20654.142
21444.0,20654.984
21445.0,20655.826
21446.0,20656.668
21447.0,20657.51
21448.0,20658.351
21449.0,20659.193
21450.0,20660.035
21451.0,20660.876
21452.0,20661.717
21453.0,20662.559
21454.0,20663.4
21455.0,20664.241
21456.0,20665.082
21457.0,20665.923
21458.0,20666.765
21459.0,20667.606
21460.0,20668.447
21461.0,20669.288
21462.0,20670.128
21463.0,20670.969
21464.0,20671.809
21465.0,20672.65
21466.0,20673.49
21467.0,20674.331
21468.0,20675.171
21469.0,20676.012
21470.0,20676.852
21471.0,20677.692
21472.0,20678.532
21473.0,20679.371
21474.0,20680.211
21475.0,20681.051
21476.0,20681.891
21477.0,20682.731
21478.0,20683.57
21479.0,20684.41
21480.0,20685.25
21481.0,20686.089
21482.0,20686.928
21483.0,20687.768
21484.0,20688.607
21485.0,20689.446
21486.0,20690.285
21487.0,20691.124
21488.0,20691.964
21489.0,20692.803
21490.0,20693.642
21491.0,20694.481
21492.0,20695.319
21493.0,20696.158
21494.0,20696.996
21495.0,20697.835
21496.0,20698.674
21497.0,20699.512
21498.0,20700.351
21499.0,20701.189
21500.0,20702.028
21501.0,20702.866
21502.0,20703.704
21503.0,20704.542
21504.0,20705.38
21505.0,20706.218
21506.0,20707.055
21507.0,20707.893
21508.0,20708.731
21509.0,20709.569
21510.0,20710.407
21511.0,20711.244
21512.0,20712.081
21513.0,20712.919
21514.0,20713.756
21515.0,20714.593
21516.0,20715.43
21517.0,20716.267
21518.0,20717.105
21519.0,20717.942
21520.0,20718.779
21521.0,20719.616
21522.0,20720.452
21523.0,20721.289
21524.0,20722.125
21525.0,20722.962
21526.0,20723.799
21527.0,20724.635
21528.0,20725.472
21529.0,20726.308
21530.0,20727.145
21531.0,20727.981
21532.0,20728.817
21533.0,20729.653
21534.0,20730.489
21535.0,20731.325
21536.0,20732.161
21537.0,20732.997
21538.0,20733.833
21539.0,20734.669
21540.0,20735.505
21541.0,20736.34
21542.0,20737.176
21543.0,20738.011
21544.0,20738.846
21545.0,20739.682
21546.0,20740.517
21547.0,20741.352
21548.0,20742.187
21549.0,20743.023
21550.0,20743.858
21551.0,20744.693
21552.0,20745.527
21553.0,20746.362
21554.0,20747.196
21555.0,20748.031
21556.0,20748.866
21557.0,20749.7
21558.0,20750.535
21559.0,20751.369
21560.0,20752.204
21561.0,20753.038
21562.0,20753.872
21563.0,20754.706
21564.0,20755.54
21565.0,20756.374
21566.0,20757.208
21567.0,20758.042
21568.0,20758.876
21569.0,20759.71
21570.0,20760.544
21571.0,20761.377
21572.0,20762.211
21573.0,20763.044
21574.0,20763.877
21575.0,20764.711
21576.0,20765.544
21577.0,20766.377
21578.0,20767.21
21579.0,20768.044
21580.0,20768.877
21581.0,20769.71
21582.0,20770.542
21583.0,20771.375
21584.0,20772.208
21585.0,20773.041
21586.0,20773.873
21587.0,20774.706
21588.0,20775.539
21589.0,20776.371
21590.0,20777.204
21591.0,20778.036
21592.0,20778.868
21593.0,20779.7
21594.0,20780.532
21595.0,20781.365
21596.0,20782.197
21597.0,20783.029
21598.0,20783.861
21599.0,20784.693
21600.0,20785.525
21601.0,20786.356
21602.0,20787.188
21603.0,20788.019
21604.0,20788.851
21605.0,20789.682
21606.0,20790.513
21607.0,20791.345
21608.0,20792.176
21609.0,20793.008
21610.0,20793.839
21611.0,20794.67
21612.0,20795.5
21613.0,20796.331
21614.0,20797.162
21615.0,20797.993
21616.0,20798.823
21617.0,20799.654
21618.0,20800.485
21619.0,20801.315
21620.0,20802.146
21621.0,20802.976
21622.0,20803.806
21623.0,20804.636
21624.0,20805.466
21625.0,20806.297
21626.0,20807.127
21627.0,20807.957
21628.0,20808.787
21629.0,20809.617
21630.0,20810.447
21631.0,20811.276
21632.0,20812.106
21633.0,20812.935
21634.0,20813.765
21635.0,20814.594
21636.0,20815.423
21637.0,20816.253
21638.0,20817.082
21639.0,20817.912
21640.0,20818.741
21641.0,20819.57
21642.0,20820.399
21643.0,20821.227
21644.0,20822.056
21645.0,20822.885
21646.0,20823.714
21647.0,20824.543
21648.0,20825.371
21649.0,20826.2
21650.0,20827.029
21651.0,20827.857
21652.0,20828.685
21653.0,20829.514
21654.0,20830.342
21655.0,20831.17
21656.0,20831.998
21657.0,20832.826
21658.0,20833.655
21659.0,20834.483
21660.0,20835.311
21661.0,20836.139
21662.0,20836.966
21663.0,20837.794
21664.0,20838.621
21665.0,20839.449
21666.0,20840.276
21667.0,20841.104
21668.0,20841.931
21669.0,20842.759
21670.0,20843.586
21671.0,20844.413
21672.0,20845.24
21673.0,20846.066
21674.0,20846.893
21675.0,20847.72
21676.0,20848.547
21677.0,20849.374
21678.0,20850.2
21679.0,20851.027
21680.0,20851.854
21681.0,20852.68
21682.0,20853.506
21683.0,20854.333
21684.0,20855.159
21685.0,20855.985
21686.0,20856.811
21687.0,20857.637
21688.0,20858.464
21689.0,20859.29
21690.0,20860.116
21691.0,20860.942
21692.0,20861.767
21693.0,20862.593
21694.0,20863.418
21695.0,20864.244
21696.0,20865.069
21697.0,20865.895
21698.0,20866.72
21699.0,20867.546
21700.0,20868.371
21701.0,20869.196
21702.0,20870.021
21703.0,20870.846
21704.0,20871.671
21705.0,20872.496
21706.0,20873.32
21707.0,20874.145
21708.0,20874.97
21709.0,20875.795
21710.0,20876.62
21711.0,20877.444
21712.0,20878.268
21713.0,20879.093
21714.0,20879.917
21715.0,20880.741
21716.0,20881.565
21717.0,20882.389
21718.0,20883.214
21719.0,20884.038
21720.0,20884.862
21721.0,20885.686
21722.0,20886.509
21723.0,20887.333
21724.0,20888.156
21725.0,20888.98
21726.0,20889.804
21727.0,20890.627
21728.0,20891.451
21729.0,20892.274
21730.0,20893.098
21731.0,20893.921
21732.0,20894.744
21733.0,20895.567
21734.0,20896.39
21735.0,20897.213
21736.0,20898.036
21737.0,20898.859
21738.0,20899.682
21739.0,20900.505
21740.0,20901.328
21741.0,20902.15
21742.0,20902.972
21743.0,20903.795
21744.0,20904.617
21745.0,20905.439
21746.0,20906.261
21747.0,20907.083
21748.0,20907.906
21749.0,20908.728
21750.0,20909.55
21751.0,20910.372
21752.0,20911.193
21753.0,20912.015
21754.0,20912.837
21755.0,20913.659
21756.0,20914.48
21757.0,20915.302
21758.0,20916.124
21759.0,20916.945
21760.0,20917.767
21761.0,20918.588
21762.0,20919.409
21763.0,20920.23
21764.0,20921.051
21765.0,20921.872
21766.0,20922.693
21767.0,20923.514
21768.0,20924.335
21769.0,20925.156
21770.0,20925.977
21771.0,20926.797
21772.0,20927.618
21773.0,20928.438
21774.0,20929.258
21775.0,20930.079
21776.0,20930.899
21777.0,20931.719
21778.0,20932.539
21779.0,20933.36
21780.0,20934.18
21781.0,20935.0
21782.0,20935.819
21783.0,20936.639
21784.0,20937.458
21785.0,20938.278
21786.0,20939.098
21787.0,20939.917
21788.0,20940.737
21789.0,20941.556
21790.0,20942.376
21791.0,20943.195
21792.0,20944.014
21793.0,20944.833
21794.0,20945.652
21795.0,20946.472
21796.0,20947.291
21797.0,20948.11
21798.0,20948.929
21799.0,20949.748
21800.0,20950.567
21801.0,20951.385
21802.0,20952.204
21803.0,20953.022
21804.0,20953.841
21805.0,20954.659
21806.0,20955.477
21807.0,20956.296
21808.0,20957.114
21809.0,20957.933
21810.0,20958.751
21811.0,20959.569
21812.0,20960.386
21813.0,20961.204
21814.0,20962.022
21815.0,20962.84
21816.0,20963.657
21817.0,20964.475
21818.0,20965.293
21819.0,20966.11
21820.0,20966.928
21821.0,20967.745
21822.0,20968.562
21823.0,20969.379
21824.0,20970.196
21825.0,20971.014
21826.0,20971.831
21827.0,20972.648
21828.0,20973.465
21829.0,20974.282
21830.0,20975.099
21831.0,20975.915
21832.0,20976.732
21833.0,20977.548
21834.0,20978.365
21835.0,20979.181
21836.0,20979.997
21837.0,20980.814
21838.0,20981.63
21839.0,20982.447
21840.0,20983.263
21841.0,20984.079
21842.0,20984.895
21843.0,20985.71
21844.0,20986.526
21845.0,20987.342
21846.0,20988.158
21847.0,20988.974
21848.0,20989.789
21849.0,20990.605
21850.0,20991.421
21851.0,20992.236
21852.0,20993.051
21853.0,20993.866
21854.0,20994.681
21855.0,20995.497
21856.0,20996.312
21857.0,20997.127
21858.0,20997.942
21859.0,20998.757
21860.0,20999.572
21861.0,21000.387
21862.0,21001.201
21863.0,21002.016
21864.0,21002.83
21865.0,21003.645
21866.0,21004.459
21867.0,21005.274
21868.0,21006.088
21869.0,21006.903
21870.0,21007.717
21871.0,21008.531
21872.0,21009.345
21873.0,21010.158
21874.0,21010.972
21875.0,21011.786
21876.0,21012.6
21877.0,21013.414
21878.0,21014.227
21879.0,21015.041
21880.0,21015.855
21881.0,21016.668
21882.0,21017.481
21883.0,21018.295
21884.0,21019.108
21885.0,21019.921
21886.0,21020.734
21887.0,21021.547
21888.0,21022.361
21889.0,21023.174
21890.0,21023.987
21891.0,21024.8
21892.0,21025.612
21893.0,21026.425
21894.0,21027.237
21895.0,21028.05
21896.0,21028.862
21897.0,21029.675
21898.0,21030.487
21899.0,21031.3
21900.0,21032.112
21901.0,21032.924
21902.0,21033.736
21903.0,21034.548
21904.0,21035.36
21905.0,21036.172
21906.0,21036.983
21907.0,21037.795
21908.0,21038.607
21909.0,21039.419
21910.0,21040.231
21911.0,21041.042
21912.0,21041.853
21913.0,21042.665
21914.0,21043.476
21915.0,21044.287
21916.0,21045.098
21917.0,21045.909
21918.0,21046.721
21919.0,21047.532
21920.0,21048.343
21921.0,21049.154
21922.0,21049.964
21923.0,21050.775
21924.0,21051.585
21925.0,21052.396
21926.0,21053.207
21927.0,21054.017
21928.0,21054.828
21929.0,21055.638
21930.0,21056.449
21931.0,21057.259
21932.0,21058.069
21933.0,21058.879
21934.0,21059.689
21935.0,21060.499
21936.0,21061.308
21937.0,21062.118
21938.0,21062.928
21939.0,21063.738
21940.0,21064.548
21941.0,21065.357
21942.0,21066.167
21943.0,21066.976
21944.0,21067.785
21945.0,21068.595
21946.0,21069.404
21947.0,21070.213
21948.0,21071.022
21949.0,21071.832
21950.0,21072.641
21951.0,21073.45
21952.0,21074.258
21953.0,21075.067
21954.0,21075.875
21955.0,21076.684
21956.0,21077.493
21957.0,21078.301
21958.0,21079.11
21959.0,21079.918
21960.0,21080.727
21961.0,21081.535
21962.0,21082.343
21963.0,21083.151
21964.0,21083.959
21965.0,21084.767
21966.0,21085.575
21967.0,21086.383
21968.0,21087.191
21969.0,21087.999
21970.0,21088.807
21971.0,21089.614
21972.0,21090.422
21973.0,21091.229
21974.0,21092.036
21975.0,21092.844
21976.0,21093.651
21977.0,21094.458
21978.0,21095.265
21979.0,21096.073
21980.0,21096.88
21981.0,21097.687
21982.0,21098.493
21983.0,21099.3
21984.0,21100.106
21985.0,21100.913
21986.0,21101.72
21987.0,21102.526
21988.0,21103.333
21989.0,21104.139
21990.0,21104.946
21991.0,21105.752
21992.0,21106.558
21993.0,21107.364
21994.0,21108.17
21995.0,21108.977
21996.0,21109.783
21997.0,21110.589
21998.0,21111.395
21999.0,21112.201
22000.0,21113.007
22001.0,21113.812
22002.0,21114.618
22003.0,21115.423
22004.0,21116.229
22005.0,21117.034
22006.0,21117.839
22007.0,21118.645
22008.0,21119.45
22009.0,21120.256
22010.0,21121.061
22011.0,21121.866
22012.0,21122.67
22013.0,21123.475
22014.0,21124.279
22015.0,21125.084
22016.0,21125.889
22017.0,21126.693
22018.0,21127.498
22019.0,21128.302
22020.0,21129.107
22021.0,21129.911
22022.0,21130.715
22023.0,21131.519
22024.0,21132.323
22025.0,21133.128
22026.0,21133.932
22027.0,21134.736
22028.0,21135.54
22029.0,21136.344
22030.0,21137.148
22031.0,21137.951
22032.0,21138.755
22033.0,21139.558
22034.0,21140.362
22035.0,21141.165
22036.0,21141.968
22037.0,21142.772
22038.0,21143.575
22039.0,21144.379
22040.0,21145.182
22041.0,21145.985
22042.0,21146.788
22043.0,21147.591
22044.0,21148.394
22045.0,21149.197
22046.0,21149.999
22047.0,21150.802
22048.0,21151.605
22049.0,21152.408
22050.0,21153.211
22051.0,21154.013
22052.0,21154.815
22053.0,21155.617
22054.0,21156.419
22055.0,21157.221
22056.0,21158.023
22057.0,21158.825
22058.0,21159.627
22059.0,21160.429
22060.0,21161.231
22061.0,21162.033
22062.0,21162.834
22063.0,21163.636
22064.0,21164.437
22065.0,21165.239
22066.0,21166.04
22067.0,21166.842
22068.0,21167.643
22069.0,21168.445
22070.0,21169.246
22071.0,21170.047
22072.0,21170.848
22073.0,21171.648
22074.0,21172.449
22075.0,21173.25
22076.0,21174.051
22077.0,21174.852
22078.0,21175.652
22079.0,21176.453
22080.0,21177.254
22081.0,21178.054
22082.0,21178.854
22083.0,21179.655
22084.0,21180.455
22085.0,21181.255
22086.0,21182.055
22087.0,21182.855
22088.0,21183.656
22089.0,21184.456
22090.0,21185.256
22091.0,21186.056
22092.0,21186.855
22093.0,21187.655
22094.0,21188.454
22095.0,21189.254
22096.0,21190.053
22097.0,21190.853
22098.0,21191.652
22099.0,21192.452
22100.0,21193.251
22101.0,21194.05
22102.0,21194.849
22103.0,21195.648
22104.0,21196.447
22105.0,21197.246
22106.0,21198.044
22107.0,21198.843
22108.0,21199.642
22109.0,21200.441
22110.0,21201.24
22111.0,21202.038
22112.0,21202.836
22113.0,21203.635
22114.0,21204.433
22115.0,21205.231
22116.0,21206.029
22117.0,21206.827
22118.0,21207.626
22119.0,21208.424
22120.0,21209.222
22121.0,21210.02
22122.0,21210.817
22123.0,21211.615
22124.0,21212.412
22125.0,21213.21
22126.0,21214.008
22127.0,21214.805
22128.0,21215.603
22129.0,21216.4
22130.0,21217.198
22131.0,21217.995
22132.0,21218.792
22133.0,21219.588
22134.0,21220.385
22135.0,21221.182
22136.0,21221.979
22137.0,21222.776
22138.0,21223.572
22139.0,21224.369
22140.0,21225.166
22141.0,21225.962
22142.0,21226.759
22143.0,21227.555
22144.0,21228.351
22145.0,21229.148
22146.0,21229.944
22147.0,21230.74
22148.0,21231.536
22149.0,21232.333
22150.0,21233.129
22151.0,21233.925
22152.0,21234.72
22153.0,21235.516
22154.0,21236.311
22155.0,21237.107
22156.0,21237.903
22157.0,21238.698
22158.0,21239.494
22159.0,21240.289
22160.0,21241.085
22161.0,21241.88
22162.0,21242.675
22163.0,21243.47
22164.0,21244.265
22165.0,21245.06
22166.0,21245.855
22167.0,21246.65
22168.0,21247.445
22169.0,21248.24
22170.0,21249.035
22171.0,21249.829
22172.0,21250.624
22173.0,21251.418
22174.0,21252.212
22175.0,21253.007
22176.0,21253.801
22177.0,21254.595
22178.0,21255.389
22179.0,21256.184
22180.0,21256.978
22181.0,21257.772
22182.0,21258.565
22183.0,21259.359
22184.0,21260.152
22185.0,21260.946
22186.0,21261.74
22187.0,21262.533
22188.0,21263.327
22189.0,21264.12
22190.0,21264.914
22191.0,21265.707
22192.0,21266.5
22193.0,21267.293
22194.0,21268.086
22195.0,21268.88
22196.0,21269.673
22197.0,21270.466
22198.0,21271.259
22199.0,21272.052
22200.0,21272.845
22201.0,21273.637
22202.0,21274.43
22203.0,21275.222
22204.0,21276.014
22205.0,21276.807
22206.0,21277.599
22207.0,21278.391
22208.0,21279.183
22209.0,21279.976
22210.0,21280.768
22211.0,21281.56
22212.0,21282.351
22213.0,21283.143
22214.0,21283.935
22215.0,21284.727
22216.0,21285.518
22217.0,21286.31
22218.0,21287.102
22219.0,21287.893
22220.0,21288.685
22221.0,21289.476
22222.0,21290.267
22223.0,21291.058
22224.0,21291.849
22225.0,21292.641
22226.0,21293.432
22227.0,21294.223
22228.0,21295.014
22229.0,21295.805
22230.0,21296.596
22231.0,21297.386
22232.0,21298.177
22233.0,21298.967
22234.0,21299.758
22235.0,21300.548
22236.0,21301.338
22237.0,21302.129
22238.0,21302.919
22239.0,21303.71
22240.0,21304.5
22241.0,21305.29
22242.0,21306.079
22243.0,21306.869
22244.0,21307.659
22245.0,21308.449
22246.0,21309.238
22247.0,21310.028
22248.0,21310.818
22249.0,21311.607
22250.0,21312.397
22251.0,21313.186
22252.0,21313.975
22253.0,21314.764
22254.0,21315.553
22255.0,21316.343
22256.0,21317.132
22257.0,21317.921
22258.0,21318.71
22259.0,21319.499
22260.0,21320.288
22261.0,21321.077
22262.0,21321.865
22263.0,21322.654
22264.0,21323.442
22265.0,21324.231
22266.0,21325.019
22267.0,21325.808
22268.0,21326.596
22269.0,21327.385
22270.0,21328.173
22271.0,21328.961
22272.0,21329.749
22273.0,21330.536
22274.0,21331.324
22275.0,21332.112
22276.0,21332.9
22277.0,21333.688
22278.0,21334.475
22279.0,21335.263
22280.0,21336.051
22281.0,21336.838
22282.0,21337.625
22283.0,21338.412
22284.0,21339.199
22285.0,21339.987
22286.0,21340.774
22287.0,21341.561
22288.0,21342.348
22289.0,21343.135
22290.0,21343.922
22291.0,21344.709
22292.0,21345.495
22293.0,21346.282
22294.0,21347.068
22295.0,21347.855
22296.0,21348.641
22297.0,21349.428
22298.0,21350.214
22299.0,21351.001
22300.0,21351.787
22301.0,21352.573
22302.0,21353.359
22303.0,21354.145
22304.0,21354.931
22305.0,21355.717
22306.0,21356.502
22307.0,21357.288
22308.0,21358.074
22309.0,21358.86
22310.0,21359.646
22311.0,21360.431
22312.0,21361.216
22313.0,21362.002
22314.0,21362.787
22315.0,21363.572
22316.0,21364.357
22317.0,21365.142
22318.0,21365.928
22319.0,21366.713
22320.0,21367.498
22321.0,21368.283
22322.0,21369.067
22323.0,21369.852
22324.0,21370.636
22325.0,21371.421
22326.0,21372.205
22327.0,21372.99
22328.0,21373.774
22329.0,21374.559
22330.0,21375.343
22331.0,21376.127
22332.0,21376.911
22333.0,21377.695
22334.0,21378.479
22335.0,21379.263
22336.0,21380.046
22337.0,21380.83
22338.0,21381.614
22339.0,21382.398
22340.0,21383.182
