Gauge[mm],Volume[m3]
16540.0,31848.671
16550.0,31868.353
16560.0,31888.036
16570.0,31907.718
16580.0,31927.4
16590.0,31947.082
16600.0,31966.764
16610.0,31986.447
16620.0,32006.129
16630.0,32025.811
16640.0,32045.493
16650.0,32065.176
16660.0,32084.858
16670.0,32104.54
16680.0,32124.222
16690.0,32143.905
16700.0,32163.587
16710.0,32183.269
16720.0,32202.951
16730.0,32222.633
16740.0,32242.316
16750.0,32261.998
16760.0,32281.68
16770.0,32301.362
16780.0,32321.045
16790.0,32340.727
16800.0,32360.409
16810.0,32380.091
16820.0,32399.774
16830.0,32419.456
16840.0,32439.138
16850.0,32458.82
16860.0,32478.503
16870.0,32498.185
16880.0,32517.867
16890.0,32537.549
16900.0,32557.231
16910.0,32576.914
16920.0,32596.596
16930.0,32616.278
16940.0,32635.96
16950.0,32655.643
16960.0,32675.325
16970.0,32695.007
16980.0,32714.689
16990.0,32734.372
17000.0,32754.054
17010.0,32773.736
17020.0,32793.418
17030.0,32813.1
17040.0,32832.783
17050.0,32852.465
17060.0,32872.147
17070.0,32891.829
17080.0,32911.512
17090.0,32931.194
17100.0,32950.876
17110.0,32970.558
17120.0,32990.241
17130.0,33009.923
17140.0,33029.605
17150.0,33049.287
17160.0,33068.97
17170.0,33088.652
17180.0,33108.334
17190.0,33128.016
17200.0,33147.698
17210.0,33167.381
17220.0,33187.063
17230.0,33206.745
17240.0,33226.427
17250.0,33246.11
17260.0,33265.792
17270.0,33285.474
17280.0,33305.156
17290.0,33324.839
17300.0,33344.521
17310.0,33364.203
17320.0,33383.885
17330.0,33403.568
17340.0,33423.25
17350.0,33442.932
17360.0,33462.614
17370.0,33482.296
17380.0,33501.979
17390.0,33521.661
17400.0,33541.343
17410.0,33561.025
17420.0,33580.708
17430.0,33600.39
17440.0,33620.072
17450.0,33639.754
17460.0,33659.437
17470.0,33679.119
17480.0,33698.801
17490.0,33718.483
17500.0,33738.165
17510.0,33757.848
17520.0,33777.53
17530.0,33797.212
17540.0,33816.894
17550.0,33836.577
17560.0,33856.259
17570.0,33875.941
17580.0,33895.623
17590.0,33915.306
17600.0,33934.988
17610.0,33954.67
17620.0,33974.352
17630.0,33994.035
17640.0,34013.717
17650.0,34033.399
17660.0,34053.081
17670.0,34072.763
17680.0,34092.446
17690.0,34112.128
17700.0,34131.81
17710.0,34151.492
17720.0,34171.175
17730.0,34190.857
17740.0,34210.539
17750.0,34230.221
17760.0,34249.904
17770.0,34269.586
17780.0,34289.268
17790.0,34308.95
17800.0,34328.632
17810.0,34348.315
17820.0,34367.997
17830.0,34387.679
17840.0,34407.361
17850.0,34427.044
17860.0,34446.726
17870.0,34466.408
17880.0,34486.09
17890.0,34505.773
17900.0,34525.455
17910.0,34545.137
17920.0,34564.819
17930.0,34584.502
17940.0,34604.184
17950.0,34623.866
17960.0,34643.548
17970.0,34663.23
17980.0,34682.913
17990.0,34702.595
18000.0,34722.277
18010.0,34741.959
18020.0,34761.642
18030.0,34781.324
18040.0,34801.006
18050.0,34820.688
18060.0,34840.371
18070.0,34860.053
18080.0,34879.735
18090.0,34899.417
18100.0,34919.1
18110.0,34938.782
18120.0,34958.464
18130.0,34978.146
18140.0,34997.828
18150.0,35017.511
18160.0,35037.193
18170.0,35056.875
18180.0,35076.557
18190.0,35096.24
18200.0,35115.922
18210.0,35135.604
18220.0,35155.286
18230.0,35174.969
18240.0,35194.651
18250.0,35214.333
18260.0,35234.015
18270.0,35253.697
18280.0,35273.38
18290.0,35293.062
18300.0,35312.744
18310.0,35332.426
18320.0,35352.109
18330.0,35371.791
18340.0,35391.473
18350.0,35411.155
18360.0,35430.838
18370.0,35450.52
18380.0,35470.202
18390.0,35489.884
18400.0,35509.567
18410.0,35529.249
18420.0,35548.931
18430.0,35568.613
18440.0,35588.295
18450.0,35607.978
18460.0,35627.66
18470.0,35647.342
18480.0,35667.024
18490.0,35686.707
18500.0,35706.389
18510.0,35726.071
18520.0,35745.753
18530.0,35765.436
18540.0,35785.118
18550.0,35804.8
18560.0,35824.482
18570.0,35844.164
18580.0,35863.847
18590.0,35883.529
18600.0,35903.211
18610.0,35922.893
18620.0,35942.576
18630.0,35962.258
18640.0,35981.94
18650.0,36001.622
18660.0,36021.305
18670.0,36040.987
18680.0,36060.669
18690.0,36080.351
18700.0,36100.034
18710.0,36119.716
18720.0,36139.398
18730.0,36159.08
18740.0,36178.762
18750.0,36198.445
18760.0,36218.127
18770.0,36237.809
18780.0,36257.491
18790.0,36277.174
18800.0,36296.856
18810.0,36316.538
18820.0,36336.22
18830.0,36355.903
18840.0,36375.585
18850.0,36395.267
18860.0,36414.949
18870.0,36434.632
18880.0,36454.314
18890.0,36473.996
18900.0,36493.678
18910.0,36513.36
18920.0,36533.043
18930.0,36552.725
18940.0,36572.407
18950.0,36592.089
18960.0,36611.772
18970.0,36631.454
18980.0,36651.136
18990.0,36670.818
19000.0,36690.501
19010.0,36710.183
19020.0,36729.865
19030.0,36749.547
19040.0,36769.229
19050.0,36788.912
19060.0,36808.594
19070.0,36828.276
19080.0,36847.958
19090.0,36867.641
19100.0,36887.323
19110.0,36907.005
19120.0,36926.687
19130.0,36946.36
19140.0,36966.023
19150.0,36985.677
19160.0,37005.32
19170.0,37024.954
19180.0,37044.578
19190.0,37064.192
19200.0,37083.796
19210.0,37103.39
19220.0,37122.974
19230.0,37142.548
19240.0,37162.113
19250.0,37181.667
19260.0,37201.212
19270.0,37220.747
19280.0,37240.272
19290.0,37259.786
19300.0,37279.291
19310.0,37298.787
19320.0,37318.272
19330.0,37337.747
19340.0,37357.213
19350.0,37376.668
19360.0,37396.114
19370.0,37415.549
19380.0,37434.975
19390.0,37454.391
19400.0,37473.797
19410.0,37493.194
19420.0,37512.58
19430.0,37531.956
19440.0,37551.323
19450.0,37570.679
19460.0,37590.026
19470.0,37609.363
19480.0,37628.69
19490.0,37648.007
19500.0,37667.314
19510.0,37686.611
19520.0,37705.898
19530.0,37725.176
19540.0,37744.443
19550.0,37763.701
19560.0,37782.948
19570.0,37802.186
19580.0,37821.414
19590.0,37840.632
19600.0,37859.84
19610.0,37879.038
19620.0,37898.226
19630.0,37917.405
19640.0,37936.574
19650.0,37955.732
19660.0,37974.881
19670.0,37994.02
19680.0,38013.149
19690.0,38032.268
19700.0,38051.377
19710.0,38070.476
19720.0,38089.565
19730.0,38108.645
19740.0,38127.714
19750.0,38146.774
19760.0,38165.824
19770.0,38184.864
19780.0,38203.893
19790.0,38222.913
19800.0,38241.924
19810.0,38260.924
19820.0,38279.914
19830.0,38298.895
19840.0,38317.865
19850.0,38336.826
19860.0,38355.777
19870.0,38374.717
19880.0,38393.649
19890.0,38412.57
19900.0,38431.481
19910.0,38450.382
19920.0,38469.273
19930.0,38488.155
19940.0,38507.026
19950.0,38525.888
19960.0,38544.74
19970.0,38563.582
19980.0,38582.414
19990.0,38601.236
20000.0,38620.048
20010.0,38638.851
20020.0,38657.643
20030.0,38676.425
20040.0,38695.198
20050.0,38713.961
20060.0,38732.713
20070.0,38751.456
20080.0,38770.189
20090.0,38788.913
20100.0,38807.626
20110.0,38826.329
20120.0,38845.022
20130.0,38863.706
20140.0,38882.379
20150.0,38901.043
20160.0,38919.697
20170.0,38938.341
20180.0,38956.975
20190.0,38975.599
20200.0,38994.214
20210.0,39012.818
20220.0,39031.412
20230.0,39049.997
20240.0,39068.572
20250.0,39087.136
20260.0,39105.691
20270.0,39124.236
20280.0,39142.771
20290.0,39161.297
20300.0,39179.811
20310.0,39198.317
20320.0,39216.812
20330.0,39235.298
20340.0,39253.773
20350.0,39272.239
20360.0,39290.695
20370.0,39309.142
20380.0,39327.577
20390.0,39346.004
20400.0,39364.42
20410.0,39382.827
20420.0,39401.223
20430.0,39419.609
20440.0,39437.986
20450.0,39456.353
20460.0,39474.71
20470.0,39493.057
20480.0,39511.394
20490.0,39529.721
20500.0,39548.038
20510.0,39566.346
20520.0,39584.643
20530.0,39602.931
20540.0,39621.208
20550.0,39639.476
20560.0,39657.735
20570.0,39675.983
20580.0,39694.22
20590.0,39712.449
20600.0,39730.667
20610.0,39748.876
20620.0,39767.074
20630.0,39785.263
20640.0,39803.442
20650.0,39821.611
20660.0,39839.769
20670.0,39857.918
20680.0,39876.058
20690.0,39894.187
20700.0,39912.306
20710.0,39930.416
20720.0,39948.515
20730.0,39966.605
20740.0,39984.684
20750.0,40002.754
20760.0,40020.815
20770.0,40038.865
20780.0,40056.904
20790.0,40074.935
20800.0,40092.955
20810.0,40110.966
20820.0,40128.966
20830.0,40146.957
20840.0,40164.938
20850.0,40182.909
20860.0,40200.87
20870.0,40218.821
20880.0,40236.762
20890.0,40254.694
20900.0,40272.615
20910.0,40290.526
20920.0,40308.428
20930.0,40326.32
20940.0,40344.201
20950.0,40362.073
20960.0,40379.936
20970.0,40397.788
20980.0,40415.629
20990.0,40433.462
21000.0,40451.285
21001.0,40453.066
21002.0,40454.847
21003.0,40456.629
21004.0,40458.41
21005.0,40460.191
21006.0,40461.972
21007.0,40463.753
21008.0,40465.535
21009.0,40467.316
21010.0,40469.097
21011.0,40470.877
21012.0,40472.657
21013.0,40474.438
21014.0,40476.218
21015.0,40477.998
21016.0,40479.778
21017.0,40481.558
21018.0,40483.339
21019.0,40485.119
21020.0,40486.899
21021.0,40488.678
21022.0,40490.458
21023.0,40492.237
21024.0,40494.016
21025.0,40495.796
21026.0,40497.575
21027.0,40499.354
21028.0,40501.133
21029.0,40502.913
21030.0,40504.692
21031.0,40506.47
21032.0,40508.249
21033.0,40510.027
21034.0,40511.805
21035.0,40513.584
21036.0,40515.362
21037.0,40517.14
21038.0,40518.918
21039.0,40520.697
21040.0,40522.475
21041.0,40524.252
21042.0,40526.03
21043.0,40527.807
21044.0,40529.585
21045.0,40531.362
21046.0,40533.139
21047.0,40534.917
21048.0,40536.694
21049.0,40538.472
21050.0,40540.249
21051.0,40542.025
21052.0,40543.801
21053.0,40545.578
21054.0,40547.354
21055.0,40549.13
21056.0,40550.906
21057.0,40552.682
21058.0,40554.459
21059.0,40556.235
21060.0,40558.011
21061.0,40559.786
21062.0,40561.562
21063.0,40563.337
21064.0,40565.112
21065.0,40566.888
21066.0,40568.663
21067.0,40570.438
21068.0,40572.213
21069.0,40573.989
21070.0,40575.764
21071.0,40577.538
21072.0,40579.313
21073.0,40581.087
21074.0,40582.862
21075.0,40584.636
21076.0,40586.41
21077.0,40588.185
21078.0,40589.959
21079.0,40591.734
21080.0,40593.508
21081.0,40595.281
21082.0,40597.055
21083.0,40598.828
21084.0,40600.601
21085.0,40602.375
21086.0,40604.148
21087.0,40605.921
21088.0,40607.694
21089.0,40609.468
21090.0,40611.241
21091.0,40613.013
21092.0,40614.786
21093.0,40616.558
21094.0,40618.33
21095.0,40620.103
21096.0,40621.875
21097.0,40623.647
21098.0,40625.419
21099.0,40627.192
21100.0,40628.964
21101.0,40630.735
21102.0,40632.507
21103.0,40634.278
21104.0,40636.05
21105.0,40637.821
21106.0,40639.592
21107.0,40641.364
21108.0,40643.135
21109.0,40644.907
21110.0,40646.678
21111.0,40648.448
21112.0,40650.219
21113.0,40651.989
21114.0,40653.76
21115.0,40655.53
21116.0,40657.3
21117.0,40659.071
21118.0,40660.841
21119.0,40662.612
21120.0,40664.382
21121.0,40666.151
21122.0,40667.921
21123.0,40669.69
21124.0,40671.46
21125.0,40673.229
21126.0,40674.998
21127.0,40676.768
21128.0,40678.537
21129.0,40680.307
21130.0,40682.076
21131.0,40683.844
21132.0,40685.613
21133.0,40687.381
21134.0,40689.149
21135.0,40690.918
21136.0,40692.686
21137.0,40694.454
21138.0,40696.222
21139.0,40697.991
21140.0,40699.759
21141.0,40701.526
21142.0,40703.294
21143.0,40705.061
21144.0,40706.829
21145.0,40708.596
21146.0,40710.363
21147.0,40712.131
21148.0,40713.898
21149.0,40715.666
21150.0,40717.433
21151.0,40719.199
21152.0,40720.966
21153.0,40722.732
21154.0,40724.499
21155.0,40726.265
21156.0,40728.031
21157.0,40729.798
21158.0,40731.564
21159.0,40733.331
21160.0,40735.097
21161.0,40736.863
21162.0,40738.628
21163.0,40740.394
21164.0,40742.159
21165.0,40743.925
21166.0,40745.69
21167.0,40747.456
21168.0,40749.221
21169.0,40750.987
21170.0,40752.752
21171.0,40754.516
21172.0,40756.281
21173.0,40758.045
21174.0,40759.809
21175.0,40761.574
21176.0,40763.338
21177.0,40765.102
21178.0,40766.866
21179.0,40768.631
21180.0,40770.395
21181.0,40772.159
21182.0,40773.922
21183.0,40775.686
21184.0,40777.449
21185.0,40779.213
21186.0,40780.976
21187.0,40782.74
21188.0,40784.503
21189.0,40786.267
21190.0,40788.03
21191.0,40789.793
21192.0,40791.555
21193.0,40793.318
21194.0,40795.08
21195.0,40796.843
21196.0,40798.605
21197.0,40800.368
21198.0,40802.13
21199.0,40803.893
21200.0,40805.655
21201.0,40807.417
21202.0,40809.178
21203.0,40810.94
21204.0,40812.701
21205.0,40814.463
21206.0,40816.224
21207.0,40817.986
21208.0,40819.747
21209.0,40821.509
21210.0,40823.27
21211.0,40825.03
21212.0,40826.791
21213.0,40828.551
21214.0,40830.312
21215.0,40832.072
21216.0,40833.832
21217.0,40835.593
21218.0,40837.353
21219.0,40839.114
21220.0,40840.874
21221.0,40842.634
21222.0,40844.393
21223.0,40846.153
21224.0,40847.912
21225.0,40849.672
21226.0,40851.431
21227.0,40853.191
21228.0,40854.95
21229.0,40856.71
21230.0,40858.469
21231.0,40860.228
21232.0,40861.986
21233.0,40863.745
21234.0,40865.503
21235.0,40867.262
21236.0,40869.02
21237.0,40870.779
21238.0,40872.537
21239.0,40874.296
21240.0,40876.054
21241.0,40877.812
21242.0,40879.569
21243.0,40881.327
21244.0,40883.084
21245.0,40884.842
21246.0,40886.599
21247.0,40888.357
21248.0,40890.114
21249.0,40891.872
21250.0,40893.629
21251.0,40895.385
21252.0,40897.142
21253.0,40898.898
21254.0,40900.655
21255.0,40902.411
21256.0,40904.167
21257.0,40905.924
21258.0,40907.68
21259.0,40909.437
21260.0,40911.193
21261.0,40912.949
21262.0,40914.704
21263.0,40916.46
21264.0,40918.215
21265.0,40919.971
21266.0,40921.727
21267.0,40923.482
21268.0,40925.238
21269.0,40926.993
21270.0,40928.749
21271.0,40930.504
21272.0,40932.258
21273.0,40934.013
21274.0,40935.767
21275.0,40937.522
21276.0,40939.276
21277.0,40941.031
21278.0,40942.785
21279.0,40944.54
21280.0,40946.294
21281.0,40948.048
21282.0,40949.801
21283.0,40951.555
21284.0,40953.308
21285.0,40955.062
21286.0,40956.816
21287.0,40958.569
21288.0,40960.323
21289.0,40962.076
21290.0,40963.83
21291.0,40965.583
21292.0,40967.335
21293.0,40969.088
21294.0,40970.84
21295.0,40972.593
21296.0,40974.345
21297.0,40976.098
21298.0,40977.85
21299.0,40979.603
21300.0,40981.355
21301.0,40983.107
21302.0,40984.858
21303.0,40986.61
21304.0,40988.361
21305.0,40990.113
21306.0,40991.865
21307.0,40993.616
21308.0,40995.368
21309.0,40997.119
21310.0,40998.871
21311.0,41000.622
21312.0,41002.372
21313.0,41004.123
21314.0,41005.873
21315.0,41007.624
21316.0,41009.374
21317.0,41011.125
21318.0,41012.875
21319.0,41014.626
21320.0,41016.376
21321.0,41018.126
21322.0,41019.875
21323.0,41021.625
21324.0,41023.375
21325.0,41025.125
21326.0,41026.874
21327.0,41028.624
21328.0,41030.374
21329.0,41032.123
21330.0,41033.873
21331.0,41035.622
21332.0,41037.37
21333.0,41039.119
21334.0,41040.867
21335.0,41042.616
21336.0,41044.365
21337.0,41046.113
21338.0,41047.862
21339.0,41049.61
21340.0,41051.359
21341.0,41053.107
21342.0,41054.854
21343.0,41056.602
21344.0,41058.349
21345.0,41060.097
21346.0,41061.844
21347.0,41063.592
21348.0,41065.339
21349.0,41067.087
21350.0,41068.834
21351.0,41070.581
21352.0,41072.327
21353.0,41074.074
21354.0,41075.82
21355.0,41077.567
21356.0,41079.314
21357.0,41081.06
21358.0,41082.807
21359.0,41084.553
21360.0,41086.3
21361.0,41088.046
21362.0,41089.791
21363.0,41091.537
21364.0,41093.283
21365.0,41095.029
21366.0,41096.774
21367.0,41098.52
21368.0,41100.266
21369.0,41102.011
21370.0,41103.757
21371.0,41105.502
21372.0,41107.246
21373.0,41108.991
21374.0,41110.735
21375.0,41112.48
21376.0,41114.225
21377.0,41115.969
21378.0,41117.714
21379.0,41119.458
21380.0,41121.203
21381.0,41122.947
21382.0,41124.69
21383.0,41126.434
21384.0,41128.177
21385.0,41129.921
21386.0,41131.665
21387.0,41133.408
21388.0,41135.152
21389.0,41136.895
21390.0,41138.639
21391.0,41140.382
21392.0,41142.124
21393.0,41143.867
21394.0,41145.61
21395.0,41147.353
21396.0,41149.095
21397.0,41150.838
21398.0,41152.581
21399.0,41154.323
21400.0,41156.066
21401.0,41157.808
21402.0,41159.549
21403.0,41161.291
21404.0,41163.033
21405.0,41164.775
21406.0,41166.516
21407.0,41168.258
21408.0,41170.0
21409.0,41171.741
21410.0,41173.483
21411.0,41175.224
21412.0,41176.964
21413.0,41178.705
21414.0,41180.446
21415.0,41182.187
21416.0,41183.927
21417.0,41185.668
21418.0,41187.409
21419.0,41189.149
21420.0,41190.89
21421.0,41192.63
21422.0,41194.369
21423.0,41196.109
21424.0,41197.848
21425.0,41199.588
21426.0,41201.328
21427.0,41203.067
21428.0,41204.807
21429.0,41206.546
21430.0,41208.286
21431.0,41210.025
21432.0,41211.763
21433.0,41213.502
21434.0,41215.241
21435.0,41216.98
21436.0,41218.718
21437.0,41220.457
21438.0,41222.196
21439.0,41223.934
21440.0,41225.673
21441.0,41227.411
21442.0,41229.148
21443.0,41230.886
21444.0,41232.624
21445.0,41234.362
21446.0,41236.099
21447.0,41237.837
21448.0,41239.575
21449.0,41241.312
21450.0,41243.05
21451.0,41244.787
21452.0,41246.524
21453.0,41248.26
21454.0,41249.997
21455.0,41251.734
21456.0,41253.471
21457.0,41255.208
21458.0,41256.944
21459.0,41258.681
21460.0,41260.418
21461.0,41262.154
21462.0,41263.889
21463.0,41265.625
21464.0,41267.36
21465.0,41269.096
21466.0,41270.832
21467.0,41272.567
21468.0,41274.303
21469.0,41276.038
21470.0,41277.774
21471.0,41279.509
21472.0,41281.244
21473.0,41282.978
21474.0,41284.713
21475.0,41286.448
21476.0,41288.183
21477.0,41289.918
21478.0,41291.652
21479.0,41293.387
21480.0,41295.122
21481.0,41296.856
21482.0,41298.589
21483.0,41300.323
21484.0,41302.057
21485.0,41303.791
21486.0,41305.524
21487.0,41307.258
21488.0,41308.992
21489.0,41310.725
21490.0,41312.459
21491.0,41314.192
21492.0,41315.925
21493.0,41317.657
21494.0,41319.39
21495.0,41321.123
21496.0,41322.856
21497.0,41324.589
21498.0,41326.321
21499.0,41328.054
21500.0,41329.787
21501.0,41331.519
21502.0,41333.25
21503.0,41334.982
21504.0,41336.714
21505.0,41338.446
21506.0,41340.177
21507.0,41341.909
21508.0,41343.641
21509.0,41345.372
21510.0,41347.104
21511.0,41348.835
21512.0,41350.566
21513.0,41352.296
21514.0,41354.027
21515.0,41355.758
21516.0,41357.489
21517.0,41359.22
21518.0,41360.95
21519.0,41362.681
21520.0,41364.412
21521.0,41366.142
21522.0,41367.872
21523.0,41369.601
21524.0,41371.331
21525.0,41373.061
21526.0,41374.791
21527.0,41376.521
21528.0,41378.25
21529.0,41379.98
21530.0,41381.71
21531.0,41383.439
21532.0,41385.168
21533.0,41386.896
21534.0,41388.625
21535.0,41390.354
21536.0,41392.083
21537.0,41393.812
21538.0,41395.54
21539.0,41397.269
21540.0,41398.998
21541.0,41400.726
21542.0,41402.454
21543.0,41404.181
21544.0,41405.909
21545.0,41407.637
21546.0,41409.365
21547.0,41411.093
21548.0,41412.82
21549.0,41414.548
21550.0,41416.276
21551.0,41418.003
21552.0,41419.73
21553.0,41421.456
21554.0,41423.183
21555.0,41424.91
21556.0,41426.637
21557.0,41428.364
21558.0,41430.09
21559.0,41431.817
21560.0,41433.544
21561.0,41435.27
21562.0,41436.996
21563.0,41438.722
21564.0,41440.448
21565.0,41442.174
21566.0,41443.899
21567.0,41445.625
21568.0,41447.351
21569.0,41449.077
21570.0,41450.803
21571.0,41452.528
21572.0,41454.253
21573.0,41455.977
21574.0,41457.702
21575.0,41459.427
21576.0,41461.152
21577.0,41462.877
21578.0,41464.601
21579.0,41466.326
21580.0,41468.051
21581.0,41469.775
21582.0,41471.499
21583.0,41473.222
21584.0,41474.946
21585.0,41476.67
21586.0,41478.394
21587.0,41480.118
21588.0,41481.841
21589.0,41483.565
21590.0,41485.289
21591.0,41487.012
21592.0,41488.735
21593.0,41490.458
21594.0,41492.181
21595.0,41493.904
21596.0,41495.626
21597.0,41497.349
21598.0,41499.072
21599.0,41500.795
21600.0,41502.518
21601.0,41504.24
21602.0,41505.962
21603.0,41507.684
21604.0,41509.406
21605.0,41511.128
21606.0,41512.849
21607.0,41514.571
21608.0,41516.293
21609.0,41518.015
21610.0,41519.737
21611.0,41521.458
21612.0,41523.179
21613.0,41524.9
21614.0,41526.621
21615.0,41528.342
21616.0,41530.062
21617.0,41531.783
21618.0,41533.504
21619.0,41535.225
21620.0,41536.946
21621.0,41538.666
21622.0,41540.386
21623.0,41542.105
21624.0,41543.825
21625.0,41545.545
21626.0,41547.265
21627.0,41548.985
21628.0,41550.704
21629.0,41552.424
21630.0,41554.144
21631.0,41555.863
21632.0,41557.582
21633.0,41559.301
21634.0,41561.02
21635.0,41562.739
21636.0,41564.457
21637.0,41566.176
21638.0,41567.895
21639.0,41569.614
21640.0,41571.333
21641.0,41573.051
21642.0,41574.769
21643.0,41576.487
21644.0,41578.205
21645.0,41579.923
21646.0,41581.64
21647.0,41583.358
21648.0,41585.076
21649.0,41586.794
21650.0,41588.512
21651.0,41590.229
21652.0,41591.946
21653.0,41593.663
21654.0,41595.38
21655.0,41597.097
21656.0,41598.814
21657.0,41600.531
21658.0,41602.248
21659.0,41603.965
21660.0,41605.682
21661.0,41607.398
21662.0,41609.114
21663.0,41610.829
21664.0,41612.545
21665.0,41614.261
21666.0,41615.977
21667.0,41617.693
21668.0,41619.408
21669.0,41621.124
21670.0,41622.84
21671.0,41624.555
21672.0,41626.27
21673.0,41627.985
21674.0,41629.7
21675.0,41631.415
21676.0,41633.13
21677.0,41634.845
21678.0,41636.56
21679.0,41638.275
21680.0,41639.99
21681.0,41641.704
21682.0,41643.418
21683.0,41645.132
21684.0,41646.846
21685.0,41648.56
21686.0,41650.274
21687.0,41651.988
21688.0,41653.702
21689.0,41655.416
21690.0,41657.13
21691.0,41658.843
21692.0,41660.556
21693.0,41662.269
21694.0,41663.982
21695.0,41665.695
21696.0,41667.408
21697.0,41669.121
21698.0,41670.834
21699.0,41672.547
21700.0,41674.26
21701.0,41675.972
21702.0,41677.684
21703.0,41679.396
21704.0,41681.108
21705.0,41682.82
21706.0,41684.531
21707.0,41686.243
21708.0,41687.955
21709.0,41689.667
21710.0,41691.379
21711.0,41693.09
21712.0,41694.801
21713.0,41696.512
21714.0,41698.223
21715.0,41699.934
21716.0,41701.645
21717.0,41703.356
21718.0,41705.067
21719.0,41706.778
21720.0,41708.489
21721.0,41710.199
21722.0,41711.909
21723.0,41713.619
21724.0,41715.329
21725.0,41717.039
21726.0,41718.749
21727.0,41720.459
21728.0,41722.169
21729.0,41723.879
21730.0,41725.589
21731.0,41727.298
21732.0,41729.007
21733.0,41730.716
21734.0,41732.425
21735.0,41734.134
21736.0,41735.843
21737.0,41737.552
21738.0,41739.261
21739.0,41740.97
21740.0,41742.679
21741.0,41744.387
21742.0,41746.095
21743.0,41747.803
21744.0,41749.511
21745.0,41751.219
21746.0,41752.926
21747.0,41754.634
21748.0,41756.342
21749.0,41758.05
21750.0,41759.758
21751.0,41761.465
21752.0,41763.172
21753.0,41764.879
21754.0,41766.586
21755.0,41768.294
21756.0,41770.001
21757.0,41771.708
21758.0,41773.415
21759.0,41775.122
21760.0,41776.829
21761.0,41778.535
21762.0,41780.241
21763.0,41781.947
21764.0,41783.653
21765.0,41785.359
21766.0,41787.065
21767.0,41788.771
21768.0,41790.477
21769.0,41792.183
21770.0,41793.889
21771.0,41795.594
21772.0,41797.299
21773.0,41799.004
21774.0,41800.709
21775.0,41802.415
21776.0,41804.12
21777.0,41805.825
21778.0,41807.53
21779.0,41809.235
21780.0,41810.94
21781.0,41812.644
21782.0,41814.348
21783.0,41816.052
21784.0,41817.756
21785.0,41819.46
21786.0,41821.164
21787.0,41822.868
21788.0,41824.572
21789.0,41826.276
21790.0,41827.98
21791.0,41829.683
21792.0,41831.386
21793.0,41833.089
21794.0,41834.792
21795.0,41836.496
21796.0,41838.199
21797.0,41839.902
21798.0,41841.605
21799.0,41843.308
21800.0,41845.011
21801.0,41846.713
21802.0,41848.415
21803.0,41850.117
21804.0,41851.819
21805.0,41853.522
21806.0,41855.224
21807.0,41856.926
21808.0,41858.628
21809.0,41860.33
21810.0,41862.032
21811.0,41863.733
21812.0,41865.434
21813.0,41867.135
21814.0,41868.836
21815.0,41870.538
21816.0,41872.239
21817.0,41873.94
21818.0,41875.641
21819.0,41877.342
21820.0,41879.043
21821.0,41880.743
21822.0,41882.443
21823.0,41884.143
21824.0,41885.843
21825.0,41887.543
21826.0,41889.243
21827.0,41890.943
21828.0,41892.643
21829.0,41894.343
21830.0,41896.043
21831.0,41897.742
21832.0,41899.441
21833.0,41901.14
21834.0,41902.839
21835.0,41904.539
21836.0,41906.238
21837.0,41907.937
21838.0,41909.636
21839.0,41911.335
21840.0,41913.034
21841.0,41914.732
21842.0,41916.43
21843.0,41918.129
21844.0,41919.827
21845.0,41921.525
21846.0,41923.223
21847.0,41924.921
21848.0,41926.62
21849.0,41928.318
21850.0,41930.016
21851.0,41931.713
21852.0,41933.41
21853.0,41935.107
21854.0,41936.804
21855.0,41938.502
21856.0,41940.199
21857.0,41941.896
21858.0,41943.593
21859.0,41945.29
21860.0,41946.987
21861.0,41948.683
21862.0,41950.379
21863.0,41952.075
21864.0,41953.771
21865.0,41955.468
21866.0,41957.164
21867.0,41958.86
21868.0,41960.556
21869.0,41962.252
21870.0,41963.948
21871.0,41965.643
21872.0,41967.338
21873.0,41969.033
21874.0,41970.728
21875.0,41972.424
21876.0,41974.119
21877.0,41975.814
21878.0,41977.509
21879.0,41979.204
21880.0,41980.899
21881.0,41982.593
21882.0,41984.287
21883.0,41985.982
21884.0,41987.676
21885.0,41989.37
21886.0,41991.064
21887.0,41992.758
21888.0,41994.453
21889.0,41996.147
21890.0,41997.841
21891.0,41999.534
21892.0,42001.227
21893.0,42002.921
21894.0,42004.614
21895.0,42006.307
21896.0,42008.0
21897.0,42009.693
21898.0,42011.387
21899.0,42013.08
21900.0,42014.773
21901.0,42016.465
21902.0,42018.157
21903.0,42019.849
21904.0,42021.541
21905.0,42023.234
21906.0,42024.926
21907.0,42026.618
21908.0,42028.31
21909.0,42030.002
21910.0,42031.694
21911.0,42033.385
21912.0,42035.076
21913.0,42036.768
21914.0,42038.459
21915.0,42040.15
21916.0,42041.841
21917.0,42043.532
21918.0,42045.224
21919.0,42046.915
21920.0,42048.606
21921.0,42050.296
21922.0,42051.986
21923.0,42053.677
21924.0,42055.367
21925.0,42057.057
21926.0,42058.747
21927.0,42060.437
21928.0,42062.128
21929.0,42063.818
21930.0,42065.508
21931.0,42067.197
21932.0,42068.887
21933.0,42070.576
21934.0,42072.265
21935.0,42073.955
21936.0,42075.644
21937.0,42077.333
21938.0,42079.022
21939.0,42080.712
21940.0,42082.401
21941.0,42084.089
21942.0,42085.777
21943.0,42087.465
21944.0,42089.153
21945.0,42090.842
21946.0,42092.53
21947.0,42094.218
21948.0,42095.906
21949.0,42097.594
21950.0,42099.282
21951.0,42100.969
