Gauge[mm],Volume[m3]
3169.0,5548.247
3170.0,5550.154
3171.0,5552.063
3172.0,5553.971
3173.0,5555.88
3174.0,5557.788
3175.0,5559.697
3176.0,5561.605
3177.0,5563.514
3178.0,5565.422
3179.0,5567.331
3180.0,5569.239
3181.0,5571.148
3182.0,5573.058
3183.0,5574.967
3184.0,5576.877
3185.0,5578.786
3186.0,5580.695
3187.0,5582.605
3188.0,5584.514
3189.0,5586.424
3190.0,5588.333
3191.0,5590.243
3192.0,5592.154
3193.0,5594.064
3194.0,5595.975
3195.0,5597.885
3196.0,5599.795
3197.0,5601.706
3198.0,5603.616
3199.0,5605.527
3200.0,5607.437
3201.0,5609.348
3202.0,5611.259
3203.0,5613.171
3204.0,5615.082
3205.0,5616.993
3206.0,5618.904
3207.0,5620.815
3208.0,5622.727
3209.0,5624.638
3210.0,5626.549
3211.0,5628.461
3212.0,5630.374
3213.0,5632.286
3214.0,5634.199
3215.0,5636.111
3216.0,5638.023
3217.0,5639.936
3218.0,5641.848
3219.0,5643.761
3220.0,5645.673
3221.0,5647.586
3222.0,5649.5
3223.0,5651.413
3224.0,5653.327
3225.0,5655.24
3226.0,5657.153
3227.0,5659.067
3228.0,5660.98
3229.0,5662.894
3230.0,5664.807
3231.0,5666.721
3232.0,5668.636
3233.0,5670.55
3234.0,5672.465
3235.0,5674.379
3236.0,5676.293
3237.0,5678.208
3238.0,5680.122
3239.0,5682.037
3240.0,5683.951
3241.0,5685.866
3242.0,5687.782
3243.0,5689.697
3244.0,5691.612
3245.0,5693.528
3246.0,5695.443
3247.0,5697.358
3248.0,5699.273
3249.0,5701.189
3250.0,5703.104
3251.0,5705.02
3252.0,5706.937
3253.0,5708.853
3254.0,5710.77
3255.0,5712.686
3256.0,5714.602
3257.0,5716.519
3258.0,5718.435
3259.0,5720.352
3260.0,5722.268
3261.0,5724.185
3262.0,5726.103
3263.0,5728.02
3264.0,5729.937
3265.0,5731.855
3266.0,5733.772
3267.0,5735.689
3268.0,5737.606
3269.0,5739.524
3270.0,5741.441
3271.0,5743.359
3272.0,5745.278
3273.0,5747.196
3274.0,5749.114
3275.0,5751.033
3276.0,5752.951
3277.0,5754.869
3278.0,5756.787
3279.0,5758.706
3280.0,5760.624
3281.0,5762.543
3282.0,5764.463
3283.0,5766.382
3284.0,5768.301
3285.0,5770.221
3286.0,5772.14
3287.0,5774.059
3288.0,5775.978
3289.0,5777.898
3290.0,5779.817
3291.0,5781.737
3292.0,5783.658
3293.0,5785.578
3294.0,5787.498
3295.0,5789.419
3296.0,5791.339
3297.0,5793.259
3298.0,5795.179
3299.0,5797.1
3300.0,5799.02
3301.0,5800.941
3302.0,5802.862
3303.0,5804.784
3304.0,5806.705
3305.0,5808.626
3306.0,5810.547
3307.0,5812.468
3308.0,5814.39
3309.0,5816.311
3310.0,5818.232
3311.0,5820.154
3312.0,5822.077
3313.0,5823.999
3314.0,5825.921
3315.0,5827.844
3316.0,5829.766
3317.0,5831.688
3318.0,5833.61
3319.0,5835.533
3320.0,5837.455
3321.0,5839.378
3322.0,5841.302
3323.0,5843.225
3324.0,5845.148
3325.0,5847.072
3326.0,5848.995
3327.0,5850.918
3328.0,5852.841
3329.0,5854.765
3330.0,5856.688
3331.0,5858.612
3332.0,5860.536
3333.0,5862.461
3334.0,5864.385
3335.0,5866.309
3336.0,5868.233
3337.0,5870.157
3338.0,5872.082
3339.0,5874.006
3340.0,5875.93
3341.0,5877.855
3342.0,5879.78
3343.0,5881.705
3344.0,5883.63
3345.0,5885.556
3346.0,5887.481
3347.0,5889.406
3348.0,5891.331
3349.0,5893.256
3350.0,5895.181
3351.0,5897.107
3352.0,5899.033
3353.0,5900.96
3354.0,5902.886
3355.0,5904.812
3356.0,5906.738
3357.0,5908.664
3358.0,5910.591
3359.0,5912.517
3360.0,5914.443
3361.0,5916.37
3362.0,5918.297
3363.0,5920.225
3364.0,5922.152
3365.0,5924.079
3366.0,5926.006
3367.0,5927.933
3368.0,5929.861
3369.0,5931.788
3370.0,5933.715
3371.0,5935.643
3372.0,5937.571
3373.0,5939.499
3374.0,5941.427
3375.0,5943.356
3376.0,5945.284
3377.0,5947.212
3378.0,5949.14
3379.0,5951.068
3380.0,5952.996
3381.0,5954.925
3382.0,5956.854
3383.0,5958.784
3384.0,5960.713
3385.0,5962.642
3386.0,5964.571
3387.0,5966.5
3388.0,5968.43
3389.0,5970.359
3390.0,5972.288
3391.0,5974.218
3392.0,5976.148
3393.0,5978.079
3394.0,5980.009
3395.0,5981.939
3396.0,5983.869
3397.0,5985.799
3398.0,5987.73
3399.0,5989.66
3400.0,5991.59
3401.0,5993.521
3402.0,5995.452
3403.0,5997.383
3404.0,5999.314
3405.0,6001.246
3406.0,6003.177
3407.0,6005.108
3408.0,6007.039
3409.0,6008.97
3410.0,6010.901
3411.0,6012.833
3412.0,6014.765
3413.0,6016.698
3414.0,6018.63
3415.0,6020.562
3416.0,6022.494
3417.0,6024.426
3418.0,6026.359
3419.0,6028.291
3420.0,6030.223
3421.0,6032.156
3422.0,6034.089
3423.0,6036.022
3424.0,6037.955
3425.0,6039.889
3426.0,6041.822
3427.0,6043.755
3428.0,6045.688
3429.0,6047.621
3430.0,6049.554
3431.0,6051.488
3432.0,6053.422
3433.0,6055.356
3434.0,6057.29
3435.0,6059.225
3436.0,6061.159
3437.0,6063.093
3438.0,6065.027
3439.0,6066.961
3440.0,6068.895
3441.0,6070.83
3442.0,6072.765
3443.0,6074.7
3444.0,6076.635
3445.0,6078.571
3446.0,6080.506
3447.0,6082.441
3448.0,6084.376
3449.0,6086.311
3450.0,6088.246
3451.0,6090.182
3452.0,6092.118
3453.0,6094.054
3454.0,6095.99
3455.0,6097.927
3456.0,6099.863
3457.0,6101.799
3458.0,6103.735
3459.0,6105.671
3460.0,6107.607
3461.0,6109.544
3462.0,6111.481
3463.0,6113.418
3464.0,6115.355
3465.0,6117.292
3466.0,6119.229
3467.0,6121.166
3468.0,6123.103
3469.0,6125.04
3470.0,6126.977
3471.0,6128.915
3472.0,6130.853
3473.0,6132.791
3474.0,6134.729
3475.0,6136.667
3476.0,6138.604
3477.0,6140.542
3478.0,6142.48
3479.0,6144.418
3480.0,6146.356
3481.0,6148.295
3482.0,6150.234
3483.0,6152.173
3484.0,6154.112
3485.0,6156.052
3486.0,6157.991
3487.0,6159.93
3488.0,6161.869
3489.0,6163.808
3490.0,6165.747
3491.0,6167.687
3492.0,6169.627
3493.0,6171.567
3494.0,6173.507
3495.0,6175.447
3496.0,6177.387
3497.0,6179.327
3498.0,6181.267
3499.0,6183.207
3500.0,6185.147
3501.0,6187.088
3502.0,6189.029
3503.0,6190.97
3504.0,6192.911
3505.0,6194.852
3506.0,6196.793
3507.0,6198.734
3508.0,6200.675
3509.0,6202.616
3510.0,6204.557
3511.0,6206.499
3512.0,6208.441
3513.0,6210.383
3514.0,6212.325
3515.0,6214.267
3516.0,6216.209
3517.0,6218.151
3518.0,6220.093
3519.0,6222.035
3520.0,6223.977
3521.0,6225.92
3522.0,6227.863
3523.0,6229.806
3524.0,6231.749
3525.0,6233.692
3526.0,6235.635
3527.0,6237.578
3528.0,6239.521
3529.0,6241.464
3530.0,6243.407
3531.0,6245.351
3532.0,6247.295
3533.0,6249.239
3534.0,6251.183
3535.0,6253.127
3536.0,6255.071
3537.0,6257.015
3538.0,6258.959
3539.0,6260.903
3540.0,6262.847
3541.0,6264.792
3542.0,6266.737
3543.0,6268.682
3544.0,6270.627
3545.0,6272.572
3546.0,6274.517
3547.0,6276.462
3548.0,6278.407
3549.0,6280.352
3550.0,6282.297
3551.0,6284.243
3552.0,6286.189
3553.0,6288.135
3554.0,6290.081
3555.0,6292.027
3556.0,6293.972
3557.0,6295.918
3558.0,6297.864
3559.0,6299.81
3560.0,6301.756
3561.0,6303.703
3562.0,6305.65
3563.0,6307.597
3564.0,6309.544
3565.0,6311.491
3566.0,6313.438
3567.0,6315.385
3568.0,6317.332
3569.0,6319.279
3570.0,6321.226
3571.0,6323.174
3572.0,6325.122
3573.0,6327.07
3574.0,6329.018
3575.0,6330.966
3576.0,6332.913
3577.0,6334.861
3578.0,6336.809
3579.0,6338.757
3580.0,6340.705
3581.0,6342.654
3582.0,6344.603
3583.0,6346.552
3584.0,6348.501
3585.0,6350.45
3586.0,6352.398
3587.0,6354.347
3588.0,6356.296
3589.0,6358.245
3590.0,6360.194
3591.0,6362.144
3592.0,6364.094
3593.0,6366.044
3594.0,6367.994
3595.0,6369.944
3596.0,6371.893
3597.0,6373.843
3598.0,6375.793
3599.0,6377.743
3600.0,6379.693
3601.0,6381.644
3602.0,6383.595
3603.0,6385.546
3604.0,6387.497
3605.0,6389.448
3606.0,6391.398
3607.0,6393.349
3608.0,6395.3
3609.0,6397.251
3610.0,6399.202
3611.0,6401.154
3612.0,6403.105
3613.0,6405.057
3614.0,6407.009
3615.0,6408.961
3616.0,6410.912
3617.0,6412.864
3618.0,6414.816
3619.0,6416.767
3620.0,6418.719
3621.0,6420.672
3622.0,6422.625
3623.0,6424.578
3624.0,6426.531
3625.0,6428.484
3626.0,6430.436
3627.0,6432.389
3628.0,6434.342
3629.0,6436.295
3630.0,6438.248
3631.0,6440.202
3632.0,6442.156
3633.0,6444.11
3634.0,6446.064
3635.0,6448.018
3636.0,6449.971
3637.0,6451.925
3638.0,6453.879
3639.0,6455.833
3640.0,6457.787
3641.0,6459.742
3642.0,6461.697
3643.0,6463.651
3644.0,6465.606
3645.0,6467.561
3646.0,6469.516
3647.0,6471.471
3648.0,6473.425
3649.0,6475.38
3650.0,6477.335
3651.0,6479.291
3652.0,6481.247
3653.0,6483.202
3654.0,6485.158
3655.0,6487.114
3656.0,6489.07
3657.0,6491.026
3658.0,6492.981
3659.0,6494.937
3660.0,6496.893
3661.0,6498.85
3662.0,6500.807
3663.0,6502.764
3664.0,6504.721
3665.0,6506.678
3666.0,6508.634
3667.0,6510.591
3668.0,6512.548
3669.0,6514.505
3670.0,6516.462
3671.0,6518.42
3672.0,6520.378
3673.0,6522.335
3674.0,6524.293
3675.0,6526.251
3676.0,6528.209
3677.0,6530.167
3678.0,6532.124
3679.0,6534.082
3680.0,6536.04
3681.0,6537.999
3682.0,6539.958
3683.0,6541.916
3684.0,6543.875
3685.0,6545.834
3686.0,6547.793
3687.0,6549.752
3688.0,6551.71
3689.0,6553.669
3690.0,6555.628
3691.0,6557.588
3692.0,6559.547
3693.0,6561.507
3694.0,6563.467
3695.0,6565.427
3696.0,6567.386
3697.0,6569.346
3698.0,6571.306
3699.0,6573.265
3700.0,6575.225
3701.0,6577.186
3702.0,6579.147
3703.0,6581.107
3704.0,6583.068
3705.0,6585.029
3706.0,6586.99
3707.0,6588.951
3708.0,6590.911
3709.0,6592.872
3710.0,6594.833
3711.0,6596.795
3712.0,6598.757
3713.0,6600.718
3714.0,6602.68
3715.0,6604.642
3716.0,6606.604
3717.0,6608.566
3718.0,6610.527
3719.0,6612.489
3720.0,6614.451
3721.0,6616.414
3722.0,6618.376
3723.0,6620.339
3724.0,6622.302
3725.0,6624.265
3726.0,6626.227
3727.0,6628.19
3728.0,6630.153
3729.0,6632.115
3730.0,6634.078
3731.0,6636.042
3732.0,6638.005
3733.0,6639.969
3734.0,6641.933
3735.0,6643.897
3736.0,6645.86
3737.0,6647.824
3738.0,6649.788
3739.0,6651.751
3740.0,6653.715
3741.0,6655.68
3742.0,6657.644
3743.0,6659.609
3744.0,6661.573
3745.0,6663.538
3746.0,6665.503
3747.0,6667.467
3748.0,6669.432
3749.0,6671.396
3750.0,6673.361
3751.0,6675.327
3752.0,6677.292
3753.0,6679.258
3754.0,6681.224
3755.0,6683.19
3756.0,6685.155
3757.0,6687.121
3758.0,6689.087
3759.0,6691.052
3760.0,6693.018
3761.0,6694.985
3762.0,6696.951
3763.0,6698.918
3764.0,6700.885
3765.0,6702.852
3766.0,6704.818
3767.0,6706.785
3768.0,6708.752
3769.0,6710.718
3770.0,6712.685
3771.0,6714.653
3772.0,6716.62
3773.0,6718.588
3774.0,6720.555
3775.0,6722.523
3776.0,6724.491
3777.0,6726.458
3778.0,6728.426
3779.0,6730.393
3780.0,6732.361
3781.0,6734.329
3782.0,6736.297
3783.0,6738.265
3784.0,6740.233
3785.0,6742.201
3786.0,6744.168
3787.0,6746.136
3788.0,6748.104
3789.0,6750.072
3790.0,6752.04
3791.0,6754.008
3792.0,6755.976
3793.0,6757.944
3794.0,6759.912
3795.0,6761.88
3796.0,6763.847
3797.0,6765.815
3798.0,6767.783
3799.0,6769.751
3800.0,6771.719
3801.0,6773.687
3802.0,6775.655
3803.0,6777.622
3804.0,6779.59
3805.0,6781.558
3806.0,6783.526
3807.0,6785.494
3808.0,6787.461
3809.0,6789.429
3810.0,6791.397
3811.0,6793.365
3812.0,6795.333
3813.0,6797.301
3814.0,6799.269
3815.0,6801.237
3816.0,6803.204
3817.0,6805.172
3818.0,6807.14
3819.0,6809.108
3820.0,6811.076
3821.0,6813.044
3822.0,6815.012
3823.0,6816.98
3824.0,6818.948
3825.0,6820.916
3826.0,6822.883
3827.0,6824.851
3828.0,6826.819
3829.0,6828.787
3830.0,6830.755
3831.0,6832.723
3832.0,6834.691
3833.0,6836.658
3834.0,6838.626
3835.0,6840.594
3836.0,6842.562
3837.0,6844.53
3838.0,6846.497
3839.0,6848.465
3840.0,6850.433
3841.0,6852.401
3842.0,6854.369
3843.0,6856.337
3844.0,6858.305
3845.0,6860.273
3846.0,6862.24
3847.0,6864.208
3848.0,6866.176
3849.0,6868.144
3850.0,6870.112
3851.0,6872.08
3852.0,6874.048
3853.0,6876.016
3854.0,6877.984
3855.0,6879.952
3856.0,6881.919
3857.0,6883.887
3858.0,6885.855
3859.0,6887.823
3860.0,6889.791
3861.0,6891.759
3862.0,6893.727
3863.0,6895.694
3864.0,6897.662
3865.0,6899.63
3866.0,6901.598
3867.0,6903.566
3868.0,6905.533
3869.0,6907.501
3870.0,6909.469
3871.0,6911.437
3872.0,6913.405
3873.0,6915.373
3874.0,6917.341
3875.0,6919.309
3876.0,6921.276
3877.0,6923.244
3878.0,6925.212
3879.0,6927.18
3880.0,6929.148
3881.0,6931.116
3882.0,6933.084
3883.0,6935.052
3884.0,6937.02
3885.0,6938.988
3886.0,6940.955
3887.0,6942.923
3888.0,6944.891
3889.0,6946.859
3890.0,6948.827
3891.0,6950.795
3892.0,6952.763
3893.0,6954.73
3894.0,6956.698
3895.0,6958.666
3896.0,6960.634
3897.0,6962.602
3898.0,6964.569
3899.0,6966.537
3900.0,6968.505
3901.0,6970.473
3902.0,6972.441
3903.0,6974.409
3904.0,6976.377
3905.0,6978.345
3906.0,6980.312
3907.0,6982.28
3908.0,6984.248
3909.0,6986.216
3910.0,6988.184
3911.0,6990.152
3912.0,6992.12
3913.0,6994.088
3914.0,6996.056
3915.0,6998.024
3916.0,6999.991
3917.0,7001.959
3918.0,7003.927
3919.0,7005.895
3920.0,7007.863
3921.0,7009.831
3922.0,7011.799
3923.0,7013.766
3924.0,7015.734
3925.0,7017.702
3926.0,7019.67
3927.0,7021.638
3928.0,7023.605
3929.0,7025.573
3930.0,7027.541
3931.0,7029.509
3932.0,7031.477
3933.0,7033.445
3934.0,7035.413
3935.0,7037.381
3936.0,7039.348
3937.0,7041.316
3938.0,7043.284
3939.0,7045.252
3940.0,7047.22
3941.0,7049.188
3942.0,7051.156
3943.0,7053.124
3944.0,7055.092
3945.0,7057.06
3946.0,7059.027
3947.0,7060.995
3948.0,7062.963
3949.0,7064.931
3950.0,7066.899
3951.0,7068.867
3952.0,7070.835
3953.0,7072.802
3954.0,7074.77
3955.0,7076.738
3956.0,7078.706
3957.0,7080.674
3958.0,7082.641
3959.0,7084.609
3960.0,7086.577
3961.0,7088.545
3962.0,7090.513
3963.0,7092.481
3964.0,7094.449
3965.0,7096.417
3966.0,7098.384
3967.0,7100.352
3968.0,7102.32
3969.0,7104.288
3970.0,7106.256
3971.0,7108.224
3972.0,7110.192
3973.0,7112.159
3974.0,7114.127
3975.0,7116.095
3976.0,7118.063
3977.0,7120.031
3978.0,7121.998
3979.0,7123.966
3980.0,7125.934
3981.0,7127.902
3982.0,7129.87
3983.0,7131.838
3984.0,7133.806
3985.0,7135.774
3986.0,7137.741
3987.0,7139.709
3988.0,7141.677
3989.0,7143.645
3990.0,7145.613
3991.0,7147.581
3992.0,7149.549
3993.0,7151.517
3994.0,7153.485
3995.0,7155.453
3996.0,7157.42
3997.0,7159.388
3998.0,7161.356
3999.0,7163.324
4000.0,7165.292
4001.0,7167.26
4002.0,7169.228
4003.0,7171.195
4004.0,7173.163
4005.0,7175.131
4006.0,7177.099
4007.0,7179.067
4008.0,7181.034
4009.0,7183.002
4010.0,7184.97
4011.0,7186.938
4012.0,7188.906
4013.0,7190.874
4014.0,7192.842
4015.0,7194.81
4016.0,7196.777
4017.0,7198.745
4018.0,7200.713
4019.0,7202.681
4020.0,7204.649
4021.0,7206.617
4022.0,7208.585
4023.0,7210.553
4024.0,7212.521
4025.0,7214.489
4026.0,7216.456
4027.0,7218.424
4028.0,7220.392
4029.0,7222.36
4030.0,7224.328
4031.0,7226.296
4032.0,7228.264
4033.0,7230.231
4034.0,7232.199
4035.0,7234.167
4036.0,7236.135
4037.0,7238.103
4038.0,7240.07
4039.0,7242.038
4040.0,7244.006
4041.0,7245.974
4042.0,7247.942
4043.0,7249.91
4044.0,7251.878
4045.0,7253.846
4046.0,7255.813
4047.0,7257.781
4048.0,7259.749
4049.0,7261.717
4050.0,7263.685
4051.0,7265.653
4052.0,7267.621
4053.0,7269.589
4054.0,7271.557
4055.0,7273.525
4056.0,7275.492
4057.0,7277.46
4058.0,7279.428
4059.0,7281.396
4060.0,7283.364
4061.0,7285.332
4062.0,7287.3
4063.0,7289.267
4064.0,7291.235
4065.0,7293.203
4066.0,7295.171
4067.0,7297.139
4068.0,7299.106
4069.0,7301.074
4070.0,7303.042
4071.0,7305.01
4072.0,7306.978
4073.0,7308.946
4074.0,7310.914
4075.0,7312.882
4076.0,7314.849
4077.0,7316.817
4078.0,7318.785
4079.0,7320.753
4080.0,7322.721
4081.0,7324.689
4082.0,7326.657
4083.0,7328.625
4084.0,7330.593
4085.0,7332.561
4086.0,7334.528
4087.0,7336.496
4088.0,7338.464
4089.0,7340.432
4090.0,7342.4
4091.0,7344.368
4092.0,7346.336
4093.0,7348.303
4094.0,7350.271
4095.0,7352.239
4096.0,7354.207
4097.0,7356.175
4098.0,7358.142
4099.0,7360.11
4100.0,7362.078
4101.0,7364.046
4102.0,7366.014
4103.0,7367.982
4104.0,7369.95
4105.0,7371.918
4106.0,7373.885
4107.0,7375.853
4108.0,7377.821
4109.0,7379.789
4110.0,7381.757
4111.0,7383.725
4112.0,7385.693
4113.0,7387.661
4114.0,7389.629
4115.0,7391.597
4116.0,7393.564
4117.0,7395.532
4118.0,7397.5
4119.0,7399.468
4120.0,7401.436
4121.0,7403.404
4122.0,7405.372
4123.0,7407.339
4124.0,7409.307
4125.0,7411.275
4126.0,7413.243
4127.0,7415.211
4128.0,7417.178
4129.0,7419.146
4130.0,7421.114
4131.0,7423.082
4132.0,7425.05
4133.0,7427.018
4134.0,7428.986
4135.0,7430.954
4136.0,7432.921
4137.0,7434.889
4138.0,7436.857
4139.0,7438.825
4140.0,7440.793
4141.0,7442.761
4142.0,7444.729
4143.0,7446.697
4144.0,7448.665
4145.0,7450.633
4146.0,7452.6
4147.0,7454.568
4148.0,7456.536
4149.0,7458.504
4150.0,7460.472
4151.0,7462.44
4152.0,7464.408
4153.0,7466.375
4154.0,7468.343
4155.0,7470.311
4156.0,7472.279
4157.0,7474.247
4158.0,7476.214
4159.0,7478.182
4160.0,7480.15
4161.0,7482.118
4162.0,7484.086
4163.0,7486.054
4164.0,7488.022
4165.0,7489.99
4166.0,7491.957
4167.0,7493.925
4168.0,7495.893
4169.0,7497.861
4170.0,7499.829
4171.0,7501.797
4172.0,7503.765
4173.0,7505.733
4174.0,7507.701
4175.0,7509.669
4176.0,7511.636
4177.0,7513.604
4178.0,7515.572
4179.0,7517.54
4180.0,7519.508
4181.0,7521.476
4182.0,7523.444
4183.0,7525.411
4184.0,7527.379
4185.0,7529.347
4186.0,7531.315
4187.0,7533.283
4188.0,7535.25
4189.0,7537.218
4190.0,7539.186
4191.0,7541.154
4192.0,7543.122
4193.0,7545.09
4194.0,7547.058
4195.0,7549.026
4196.0,7550.993
4197.0,7552.961
4198.0,7554.929
4199.0,7556.897
4200.0,7558.865
4201.0,7560.833
4202.0,7562.801
4203.0,7564.769
4204.0,7566.737
4205.0,7568.705
4206.0,7570.672
4207.0,7572.64
4208.0,7574.608
4209.0,7576.576
4210.0,7578.544
4211.0,7580.512
4212.0,7582.48
4213.0,7584.447
4214.0,7586.415
4215.0,7588.383
4216.0,7590.351
4217.0,7592.319
4218.0,7594.286
4219.0,7596.254
4220.0,7598.222
4221.0,7600.19
4222.0,7602.158
4223.0,7604.126
4224.0,7606.094
4225.0,7608.062
4226.0,7610.029
4227.0,7611.997
4228.0,7613.965
4229.0,7615.933
4230.0,7617.901
4231.0,7619.869
4232.0,7621.837
4233.0,7623.804
4234.0,7625.772
4235.0,7627.74
4236.0,7629.708
4237.0,7631.676
4238.0,7633.643
4239.0,7635.611
4240.0,7637.579
4241.0,7639.547
4242.0,7641.515
4243.0,7643.483
4244.0,7645.451
4245.0,7647.419
4246.0,7649.386
4247.0,7651.354
4248.0,7653.322
4249.0,7655.29
4250.0,7657.258
4251.0,7659.226
4252.0,7661.194
4253.0,7663.162
4254.0,7665.13
4255.0,7667.098
4256.0,7669.065
4257.0,7671.033
4258.0,7673.001
4259.0,7674.969
4260.0,7676.937
4261.0,7678.905
4262.0,7680.873
4263.0,7682.84
4264.0,7684.808
4265.0,7686.776
4266.0,7688.744
4267.0,7690.712
4268.0,7692.679
4269.0,7694.647
4270.0,7696.615
4271.0,7698.583
4272.0,7700.551
4273.0,7702.519
4274.0,7704.487
4275.0,7706.455
4276.0,7708.422
4277.0,7710.39
4278.0,7712.358
4279.0,7714.326
4280.0,7716.294
4281.0,7718.262
4282.0,7720.23
4283.0,7722.198
4284.0,7724.166
4285.0,7726.134
4286.0,7728.101
4287.0,7730.069
4288.0,7732.037
4289.0,7734.005
4290.0,7735.973
4291.0,7737.941
4292.0,7739.909
4293.0,7741.876
4294.0,7743.844
4295.0,7745.812
4296.0,7747.78
4297.0,7749.748
4298.0,7751.715
4299.0,7753.683
4300.0,7755.651
4301.0,7757.619
4302.0,7759.587
4303.0,7761.555
4304.0,7763.523
4305.0,7765.491
4306.0,7767.458
4307.0,7769.426
4308.0,7771.394
4309.0,7773.362
4310.0,7775.33
4311.0,7777.298
4312.0,7779.266
4313.0,7781.234
4314.0,7783.202
4315.0,7785.17
4316.0,7787.137
4317.0,7789.105
4318.0,7791.073
4319.0,7793.041
4320.0,7795.009
4321.0,7796.977
4322.0,7798.945
4323.0,7800.912
4324.0,7802.88
4325.0,7804.848
4326.0,7806.816
4327.0,7808.784
4328.0,7810.751
4329.0,7812.719
4330.0,7814.687
4331.0,7816.655
4332.0,7818.623
4333.0,7820.591
4334.0,7822.559
4335.0,7824.527
4336.0,7826.494
4337.0,7828.462
4338.0,7830.43
4339.0,7832.398
4340.0,7834.366
4341.0,7836.334
4342.0,7838.302
4343.0,7840.27
4344.0,7842.238
4345.0,7844.206
4346.0,7846.173
4347.0,7848.141
4348.0,7850.109
4349.0,7852.077
4350.0,7854.045
4351.0,7856.013
4352.0,7857.981
4353.0,7859.948
4354.0,7861.916
4355.0,7863.884
4356.0,7865.852
4357.0,7867.82
4358.0,7869.787
4359.0,7871.755
4360.0,7873.723
4361.0,7875.691
4362.0,7877.659
4363.0,7879.627
4364.0,7881.595
4365.0,7883.563
4366.0,7885.53
4367.0,7887.498
4368.0,7889.466
4369.0,7891.434
4370.0,7893.402
4371.0,7895.37
4372.0,7897.338
4373.0,7899.306
4374.0,7901.274
4375.0,7903.242
4376.0,7905.209
4377.0,7907.177
4378.0,7909.145
4379.0,7911.113
4380.0,7913.081
4381.0,7915.049
4382.0,7917.017
4383.0,7918.984
4384.0,7920.952
4385.0,7922.92
4386.0,7924.888
4387.0,7926.856
4388.0,7928.823
4389.0,7930.791
4390.0,7932.759
4391.0,7934.727
4392.0,7936.695
4393.0,7938.663
4394.0,7940.631
4395.0,7942.599
4396.0,7944.566
4397.0,7946.534
4398.0,7948.502
4399.0,7950.47
4400.0,7952.438
4401.0,7954.406
4402.0,7956.374
4403.0,7958.342
4404.0,7960.31
4405.0,7962.278
4406.0,7964.245
4407.0,7966.213
4408.0,7968.181
4409.0,7970.149
4410.0,7972.117
4411.0,7974.085
4412.0,7976.053
4413.0,7978.02
4414.0,7979.988
4415.0,7981.956
4416.0,7983.924
4417.0,7985.892
4418.0,7987.859
4419.0,7989.827
4420.0,7991.795
4421.0,7993.763
4422.0,7995.731
4423.0,7997.699
4424.0,7999.667
4425.0,8001.635
4426.0,8003.602
4427.0,8005.57
4428.0,8007.538
4429.0,8009.506
4430.0,8011.474
4431.0,8013.442
4432.0,8015.41
4433.0,8017.378
4434.0,8019.346
4435.0,8021.314
4436.0,8023.281
4437.0,8025.249
4438.0,8027.217
4439.0,8029.185
4440.0,8031.153
4441.0,8033.121
4442.0,8035.089
4443.0,8037.056
4444.0,8039.024
4445.0,8040.992
4446.0,8042.96
4447.0,8044.928
4448.0,8046.895
4449.0,8048.863
4450.0,8050.831
4451.0,8052.799
4452.0,8054.767
4453.0,8056.735
4454.0,8058.703
4455.0,8060.671
4456.0,8062.638
4457.0,8064.606
4458.0,8066.574
4459.0,8068.542
4460.0,8070.51
4461.0,8072.478
4462.0,8074.446
4463.0,8076.414
4464.0,8078.382
4465.0,8080.35
4466.0,8082.317
4467.0,8084.285
4468.0,8086.253
4469.0,8088.221
4470.0,8090.189
4471.0,8092.157
4472.0,8094.125
4473.0,8096.092
4474.0,8098.06
4475.0,8100.028
4476.0,8101.996
4477.0,8103.964
4478.0,8105.931
4479.0,8107.899
4480.0,8109.867
4481.0,8111.835
4482.0,8113.803
4483.0,8115.771
4484.0,8117.739
4485.0,8119.707
4486.0,8121.674
4487.0,8123.642
4488.0,8125.61
4489.0,8127.578
4490.0,8129.546
4491.0,8131.514
4492.0,8133.482
4493.0,8135.449
4494.0,8137.417
4495.0,8139.385
4496.0,8141.353
4497.0,8143.321
4498.0,8145.288
4499.0,8147.256
4500.0,8149.224
4501.0,8151.192
4502.0,8153.16
4503.0,8155.128
4504.0,8157.096
4505.0,8159.064
4506.0,8161.031
4507.0,8162.999
4508.0,8164.967
4509.0,8166.935
4510.0,8168.903
4511.0,8170.871
4512.0,8172.839
4513.0,8174.807
4514.0,8176.775
4515.0,8178.743
4516.0,8180.71
4517.0,8182.678
4518.0,8184.646
4519.0,8186.614
4520.0,8188.582
4521.0,8190.55
4522.0,8192.518
4523.0,8194.485
4524.0,8196.453
4525.0,8198.421
4526.0,8200.389
4527.0,8202.357
4528.0,8204.324
4529.0,8206.292
4530.0,8208.26
4531.0,8210.228
4532.0,8212.196
4533.0,8214.164
4534.0,8216.132
4535.0,8218.1
4536.0,8220.067
4537.0,8222.035
4538.0,8224.003
4539.0,8225.971
4540.0,8227.939
4541.0,8229.907
4542.0,8231.875
4543.0,8233.843
4544.0,8235.811
4545.0,8237.779
4546.0,8239.746
4547.0,8241.714
4548.0,8243.682
4549.0,8245.65
4550.0,8247.618
4551.0,8249.586
4552.0,8251.554
4553.0,8253.521
4554.0,8255.489
4555.0,8257.457
4556.0,8259.425
4557.0,8261.393
4558.0,8263.36
4559.0,8265.328
4560.0,8267.296
4561.0,8269.264
4562.0,8271.232
4563.0,8273.2
4564.0,8275.168
4565.0,8277.136
4566.0,8279.103
