date,apparent_temperature,pressure_msl,wind_speed_10m,sea_surface_temperature
2026-06-30 21:00:00+07:00,32.770515,1009.9,4,30.1
2026-06-30 22:00:00+07:00,32.665756,1010.6,4,30.1
2026-06-30 23:00:00+07:00,32.099564,1010.5,4,30.05
2026-07-01 00:00:00+07:00,33.411995,1007.6,4,29.85
2026-07-01 01:00:00+07:00,32.95774,1006.9,4,29.85
2026-07-01 02:00:00+07:00,33.34982,1006.2,4,29.85
2026-07-01 03:00:00+07:00,33.261997,1005.4,4,29.85
2026-07-01 04:00:00+07:00,32.77715,1005.2,4,29.8
2026-07-01 05:00:00+07:00,32.784275,1005.2,4,29.8
2026-07-01 06:00:00+07:00,32.11735,1006.0,4,29.8
2026-07-01 07:00:00+07:00,29.92823,1007.2,5,29.8
2026-07-01 08:00:00+07:00,29.506699,1007.4,5,29.8
2026-07-01 09:00:00+07:00,30.099052,1007.3,5,29.8
2026-07-01 10:00:00+07:00,30.89301,1007.4,5,29.8
2026-07-01 11:00:00+07:00,30.17186,1008.3,4,29.8
2026-07-01 12:00:00+07:00,30.235268,1008.3,4,29.8
2026-07-01 13:00:00+07:00,30.605103,1006.6,5,29.8
2026-07-01 14:00:00+07:00,31.994556,1006.0,4,29.8
2026-07-01 15:00:00+07:00,31.210247,1005.5,5,29.8
2026-07-01 16:00:00+07:00,32.02634,1005.2,4,29.8
2026-07-01 17:00:00+07:00,31.231876,1005.6,4,29.75
2026-07-01 18:00:00+07:00,30.89701,1006.5,4,29.75
2026-07-01 19:00:00+07:00,31.43613,1007.4,4,29.75
2026-07-01 20:00:00+07:00,30.15644,1007.5,5,29.75
2026-07-01 21:00:00+07:00,30.887424,1007.8,4,29.75
2026-07-01 22:00:00+07:00,31.049885,1007.8,5,29.75
2026-07-01 23:00:00+07:00,30.89333,1007.5,5,29.75
2026-07-01 23:00:00+07:00,30.89333,1007.5,5,30.35
2026-07-02 00:00:00+08:00,29.660969,1006.1,6,29.75
2026-07-02 00:00:00+08:00,29.660969,1006.1,6,30.35
2026-07-02 01:00:00+08:00,30.211117,1005.9,6,30.3
2026-07-02 02:00:00+08:00,29.123066,1005.6,6,30.25
2026-07-02 03:00:00+08:00,29.312057,1005.2,6,30.2
2026-07-02 04:00:00+08:00,28.701183,1005.4,6,30.2
2026-07-02 05:00:00+08:00,29.434513,1005.3,6,30.2
2026-07-02 06:00:00+08:00,29.266289,1005.7,6,30.15
2026-07-02 07:00:00+08:00,29.563568,1006.3,6,30.15
2026-07-02 08:00:00+08:00,29.130112,1007.3,6,30.15
2026-07-02 09:00:00+08:00,29.501682,1008.0,6,30.15
2026-07-02 10:00:00+08:00,28.927341,1008.1,6,30.15
2026-07-02 11:00:00+08:00,28.486694,1008.9,6,30.15
2026-07-02 12:00:00+08:00,28.870262,1008.3,6,30.15
2026-07-02 13:00:00+08:00,29.773567,1008.1,6,30.1
2026-07-02 14:00:00+08:00,28.58574,1008.3,6,30.1
2026-07-02 15:00:00+08:00,28.366669,1007.9,6,30.05
2026-07-02 16:00:00+08:00,27.931664,1007.0,6,30.05
2026-07-02 17:00:00+08:00,28.973373,1006.8,7,30.0
2026-07-02 18:00:00+08:00,28.943565,1007.5,6,29.95
2026-07-02 19:00:00+08:00,28.744923,1007.8,7,29.95
2026-07-02 20:00:00+08:00,29.588516,1008.6,6,29.9
2026-07-02 21:00:00+08:00,29.91793,1009.0,6,29.9
2026-07-02 22:00:00+08:00,29.871841,1009.6,6,29.85
2026-07-02 23:00:00+08:00,29.817356,1010.0,6,29.85
2026-07-03 00:00:00+08:00,33.17825,1013.7,4,29.9
2026-07-03 01:00:00+08:00,33.2529,1013.5,4,29.85
2026-07-03 02:00:00+08:00,33.108894,1013.3,4,29.8
2026-07-03 03:00:00+08:00,33.114773,1013.0,4,29.75
2026-07-03 04:00:00+08:00,32.993896,1013.1,4,29.7
2026-07-03 05:00:00+08:00,32.629868,1013.1,4,29.65
2026-07-03 06:00:00+08:00,32.357456,1013.0,4,29.65
2026-07-03 07:00:00+08:00,32.38757,1013.3,4,29.6
2026-07-03 08:00:00+08:00,32.794464,1013.9,4,29.6
2026-07-03 09:00:00+08:00,32.899208,1014.0,4,29.6
2026-07-03 10:00:00+08:00,33.347366,1013.7,4,29.65
2026-07-03 11:00:00+08:00,33.8458,1013.4,4,29.7
2026-07-03 12:00:00+08:00,34.10995,1013.3,4,29.75
2026-07-03 13:00:00+08:00,34.25559,1013.1,4,29.8
2026-07-03 14:00:00+08:00,34.332916,1012.6,4,29.8
2026-07-03 15:00:00+08:00,33.808586,1012.5,4,29.8
2026-07-03 16:00:00+08:00,33.136185,1012.3,4,29.8
2026-07-03 17:00:00+08:00,32.74743,1012.0,4,29.8
2026-07-03 18:00:00+08:00,32.44429,1012.0,4,29.8
2026-07-03 19:00:00+08:00,32.29357,1012.4,4,29.75
2026-07-03 20:00:00+08:00,32.961006,1013.0,4,29.75
2026-07-03 21:00:00+08:00,32.966896,1013.3,4,29.75
2026-07-03 22:00:00+08:00,33.114346,1013.8,4,29.7
2026-07-03 23:00:00+08:00,33.114433,1014.1,4,29.7
2026-07-04 00:00:00+08:00,31.263454,1012.9,5,28.35
2026-07-04 01:00:00+08:00,30.954552,1012.5,5,28.3
2026-07-04 02:00:00+08:00,31.340446,1012.3,4,28.3
2026-07-04 03:00:00+08:00,30.895271,1012.3,5,28.3
2026-07-04 04:00:00+08:00,30.88815,1012.3,5,28.25
2026-07-04 05:00:00+08:00,31.084518,1012.7,5,28.25
2026-07-04 06:00:00+08:00,31.19843,1013.0,4,28.25
2026-07-04 07:00:00+08:00,31.119938,1012.9,5,28.25
2026-07-04 08:00:00+08:00,31.352161,1013.0,5,28.25
2026-07-04 09:00:00+08:00,31.895836,1012.5,5,28.3
2026-07-04 10:00:00+08:00,32.61913,1012.5,5,28.35
2026-07-04 11:00:00+08:00,33.21549,1012.5,5,28.4
2026-07-04 12:00:00+08:00,33.488644,1012.5,5,28.45
2026-07-04 13:00:00+08:00,33.521786,1012.4,5,28.5
2026-07-04 14:00:00+08:00,33.073193,1011.8,5,28.55
2026-07-04 15:00:00+08:00,32.043537,1011.4,5,28.55
2026-07-04 16:00:00+08:00,31.157745,1010.8,5,28.55
2026-07-04 17:00:00+08:00,31.53083,1010.7,5,28.55
2026-07-04 18:00:00+08:00,31.781029,1010.8,4,28.55
2026-07-04 19:00:00+08:00,31.932522,1011.4,4,28.5
2026-07-04 20:00:00+08:00,32.74603,1011.7,4,28.5
2026-07-04 21:00:00+08:00,32.315155,1012.0,4,28.5
2026-07-04 22:00:00+08:00,32.03315,1012.3,4,28.5
2026-07-04 23:00:00+08:00,31.679405,1012.0,4,28.5
2026-07-05 00:00:00+08:00,25.504028,1005.7,4,23.6
2026-07-05 01:00:00+08:00,25.32386,1005.7,4,23.6
2026-07-05 02:00:00+08:00,26.736141,1004.6,4,23.6
2026-07-05 03:00:00+08:00,24.274319,1004.6,5,23.6
2026-07-05 04:00:00+08:00,23.073978,1004.2,6,23.6
2026-07-05 05:00:00+08:00,24.425524,1004.4,5,23.65
2026-07-05 06:00:00+08:00,25.411215,1004.4,5,23.65
2026-07-05 07:00:00+08:00,25.734175,1004.7,4,23.65
2026-07-05 08:00:00+08:00,24.450184,1005.3,6,23.65
2026-07-05 09:00:00+08:00,24.738335,1004.4,5,23.65
2026-07-05 10:00:00+08:00,25.78782,1004.5,5,23.65
2026-07-05 11:00:00+08:00,26.716143,1004.9,5,23.65
2026-07-05 12:00:00+08:00,26.298313,1004.7,5,23.65
2026-07-05 13:00:00+08:00,25.648514,1004.1,5,23.65
2026-07-05 14:00:00+08:00,26.741282,1003.6,4,23.65
2026-07-05 15:00:00+08:00,26.996176,1003.3,5,23.65
2026-07-05 16:00:00+08:00,26.108465,1003.3,5,23.7
2026-07-05 17:00:00+08:00,26.287128,1003.0,4,23.7
2026-07-05 18:00:00+08:00,26.347898,1003.4,4,23.7
2026-07-05 19:00:00+08:00,26.354755,1003.9,4,23.75
2026-07-05 20:00:00+08:00,25.56866,1004.2,4,23.75
2026-07-05 21:00:00+08:00,26.664114,1004.2,4,23.75
2026-07-05 22:00:00+08:00,26.660208,1004.5,4,23.75
2026-07-05 23:00:00+08:00,26.197565,1004.5,4,23.8
2026-07-06 00:00:00+08:00,26.32698,1002.6,4,24.75
2026-07-06 01:00:00+08:00,27.008675,1002.2,4,24.75
2026-07-06 02:00:00+08:00,26.057154,1001.2,4,24.7
2026-07-06 03:00:00+08:00,26.497929,1001.7,4,24.7
2026-07-06 04:00:00+08:00,26.02054,1001.5,5,24.65
2026-07-06 05:00:00+08:00,25.96015,1001.4,5,24.65
2026-07-06 06:00:00+08:00,26.631231,1001.7,4,24.65
2026-07-06 07:00:00+08:00,27.083622,1001.9,4,24.65
2026-07-06 08:00:00+08:00,26.035736,1001.7,5,24.65
2026-07-06 09:00:00+08:00,25.275229,1001.6,5,24.65
2026-07-06 10:00:00+08:00,25.302738,1002.1,6,24.7
2026-07-06 11:00:00+08:00,26.280258,1002.2,6,24.75
2026-07-06 12:00:00+08:00,27.096355,1002.7,5,24.75
2026-07-06 13:00:00+08:00,27.400307,1002.8,5,24.8
2026-07-06 14:00:00+08:00,28.517372,1002.6,4,24.8
2026-07-06 15:00:00+08:00,28.034454,1003.0,4,24.8
2026-07-06 16:00:00+08:00,27.173931,1003.1,4,24.8
2026-07-06 17:00:00+08:00,27.242392,1003.1,4,24.75
2026-07-06 18:00:00+08:00,27.845932,1003.2,4,24.75
2026-07-06 19:00:00+08:00,28.227879,1003.8,4,24.7
2026-07-06 20:00:00+08:00,28.793331,1003.9,3,24.7
2026-07-06 21:00:00+08:00,28.629768,1004.7,3,24.7
2026-07-06 22:00:00+08:00,28.147068,1004.3,4,24.7
2026-07-06 23:00:00+08:00,24.00175,1005.9,5,24.7
2026-07-06 23:00:00+08:00,24.00175,1005.9,5,23.95
2026-07-07 00:00:00+09:00,24.885935,1005.3,4,24.7
2026-07-07 00:00:00+09:00,24.885935,1005.3,4,23.95
2026-07-07 01:00:00+09:00,24.810358,1005.5,4,23.9
2026-07-07 02:00:00+09:00,23.710747,1005.7,5,23.9
2026-07-07 03:00:00+09:00,24.62147,1004.9,4,23.9
2026-07-07 04:00:00+09:00,23.68654,1005.7,4,23.9
2026-07-07 05:00:00+09:00,23.791817,1005.1,4,23.85
2026-07-07 06:00:00+09:00,25.021658,1004.9,3,23.85
2026-07-07 07:00:00+09:00,24.26693,1005.8,4,23.85
2026-07-07 08:00:00+09:00,24.333454,1006.0,4,23.85
2026-07-07 09:00:00+09:00,22.37399,1006.5,5,23.85
2026-07-07 10:00:00+09:00,23.834452,1006.3,4,23.9
2026-07-07 11:00:00+09:00,24.601334,1006.4,4,24.0
2026-07-07 12:00:00+09:00,25.98195,1006.8,3,24.1
2026-07-07 13:00:00+09:00,25.94824,1006.2,3,24.15
2026-07-07 14:00:00+09:00,26.389778,1006.3,3,24.25
2026-07-07 15:00:00+09:00,26.813517,1005.3,3,24.3
2026-07-07 16:00:00+09:00,27.340487,1004.9,2,24.35
2026-07-07 17:00:00+09:00,26.633812,1004.4,3,24.35
2026-07-07 18:00:00+09:00,25.808998,1003.7,4,24.35
2026-07-07 19:00:00+09:00,24.783802,1003.4,5,24.35
2026-07-07 20:00:00+09:00,24.061693,1003.5,5,24.3
2026-07-07 21:00:00+09:00,24.200891,1003.7,5,24.2
2026-07-07 22:00:00+09:00,23.960518,1003.6,6,24.05
2026-07-07 23:00:00+09:00,23.601608,1002.9,6,23.85
